,Time (d),COD_meas_Pearson (gCOD/m3),COD_pred_Pearson (gCOD/m3)
1103,510.20833330000005,54.748707634,54.995968
1104,510.2291667,54.685321706,54.925224
1105,510.25,54.63521912499999,54.86625
1106,510.27083330000005,54.587950458,54.81925
1107,510.2916667,54.540733648999996,54.774487
1108,510.3125,54.510109655,54.729065
1109,510.33333330000005,54.505662507,54.69764
1110,510.3541667,54.513661606999996,54.687874
1111,510.375,54.52068375899999,54.685856
1112,510.39583330000005,54.53146971,54.681747
1113,510.4166667,54.54902457399999,54.68527
1114,510.4375,54.55939306699999,54.701538
1115,510.45833330000005,54.551304439,54.716587
1116,510.4791667,54.530007851,54.71703
1117,510.5,54.503799101999995,54.70432
1118,510.52083330000005,54.47273677800001,54.684547
1119,510.5416667,54.437773397,54.65819
1120,510.5625,54.408181891999995,54.62714
1121,510.58333330000005,54.392689698999995,54.600563
1122,510.6041667,54.393221581999995,54.586735
1123,510.625,54.407427623000004,54.587543
1124,510.64583330000005,54.434471405,54.60086
1125,510.6666667,54.473035247000006,54.625824
1126,510.6875,54.521231105000005,54.660896
1127,510.70833330000005,54.576776302000006,54.703884
1128,510.7291667,54.638177627,54.752476
1129,510.75,54.700183906999996,54.80537
1130,510.77083330000005,54.751988905999994,54.858715
1131,510.7916667,54.79436374200001,54.903893
1132,510.8125,54.849431086,54.94205
1133,510.83333330000005,54.939675915,54.993183
1134,510.8541667,55.075147191000006,55.077522
1135,510.875,55.231459175,55.20434
1136,510.89583330000005,55.34494375500001,55.35103
1137,510.9166667,55.37805206,55.457405
1138,510.9375,55.34526558399999,55.487713
1139,510.95833330000005,55.28005694300001,55.456024
1140,510.9791667,55.21035392899999,55.39455
1141,511.0,55.149933200000014,55.329716
1142,511.02083330000005,55.101608524999996,55.274216
1143,511.0416667,55.064110310000004,55.23039
1144,511.0625,55.03705353,55.196815
1145,511.08333330000005,55.01549296999999,55.172985
1146,511.1041667,54.98771084100001,55.154114
1147,511.125,54.94925545899999,55.129124
1148,511.14583330000005,54.908775439,55.0939
1149,511.1666667,54.872382325000004,55.056545
1150,511.1875,54.834239096000005,55.022793
1151,511.20833330000005,54.791363841999996,54.987217
1152,511.2291667,54.751987111000005,54.947018
1153,511.25,54.724516274,54.909782
1154,511.27083330000005,54.710491270999995,54.883244
1155,511.2916667,54.708462854,54.86875
1156,511.3125,54.720202135000015,54.86458
1157,511.33333330000005,54.747371208000004,54.871716
1158,511.3541667,54.78966518200001,54.89021
1159,511.375,54.856543073,54.9182
1160,511.39583330000005,54.97553310499999,54.967735
1161,511.4166667,55.15025604299999,55.070827
1162,511.4375,55.33652740100001,55.232967
1163,511.45833330000005,55.490652734,55.411217
1164,511.4791667,55.594150766000006,55.561493
1165,511.5,55.654157345,55.663612
1166,511.52083330000005,55.687398807,55.723225
1167,511.5416667,55.70812213399999,55.75634
1168,511.5625,55.727193385,55.777107
1169,511.58333330000005,55.741853367000004,55.796368
1170,511.6041667,55.733844574,55.811527
1171,511.625,55.704341897000006,55.805115
1172,511.64583330000005,55.685059408,55.778442
1173,511.6666667,55.698792372,55.76183
1174,511.6875,55.742366989999994,55.776386
1175,511.70833330000005,55.790487131000006,55.818268
1176,511.7291667,55.809609385,55.86256
1177,511.75,55.797657306000005,55.876736
1178,511.77083330000005,55.789595458,55.86038
1179,511.7916667,55.814953933000005,55.84936
1180,511.8125,55.88128807299999,55.87261
1181,511.83333330000005,55.96084392199999,55.936718
1182,511.8541667,56.00067885799999,56.01405
1183,511.875,55.981935846000006,56.05306
1184,511.89583330000005,55.92907369,56.035652
1185,511.9166667,55.86556762299999,55.98576
1186,511.9375,55.79498053100001,55.926212
1187,511.95833330000005,55.716051058000005,55.86058
1188,511.9791667,55.631784768,55.78767
1189,512.0,55.54640808799999,55.710255
1190,512.0208333,55.461812783000006,55.632206
1191,512.0416667,55.379160477,55.555214
1192,512.0625,55.30096077700001,55.480286
1193,512.0833333,55.23877851800001,55.40964
1194,512.1041667,55.217022124,55.35403
1195,512.125,55.247043270999995,55.33618
1196,512.1458333,55.313589625999995,55.366703
1197,512.1666667,55.385725879,55.431488
1198,512.1875,55.42364578600001,55.501347
1199,512.2083333,55.411779065000005,55.53818
1200,512.2291667,55.360921407000006,55.52696
1201,512.25,55.293255689000006,55.478073
1202,512.2708333,55.23313987,55.41296
1203,512.2916667,55.189248143,55.35486
1204,512.3125,55.152239595999994,55.311417
1205,512.3333333,55.123070135,55.27293
1206,512.3541667,55.126993958999996,55.238632
1207,512.375,55.178394428,55.230812
1208,512.3958333,55.26217324499999,55.2663
1209,512.4166667,55.349480285000006,55.33648
1210,512.4375,55.412329403,55.416286
1211,512.4583333,55.434921155,55.478542
1212,512.4791667,55.411788293,55.505646
1213,512.5,55.36046512500002,55.489674
1214,512.5208333,55.320042617000006,55.445984
1215,512.5416667,55.30808942600001,55.41118
1216,512.5625,55.305327656,55.402134
1217,512.5833333,55.286170865,55.401356
1218,512.6041667,55.240371767,55.38522
1219,512.625,55.180209263,55.344265
1220,512.6458333,55.13634684300001,55.290173
1221,512.6666667,55.117775375,55.25146
1222,512.6875,55.097645900999986,55.235794
1223,512.7083333,55.05433615899999,55.217426
1224,512.7291667,54.99213017600001,55.175926
1225,512.75,54.92393444,55.11551
1226,512.7708333,54.859201514000006,55.04961
1227,512.7916667,54.80459032700001,54.98879
1228,512.8125,54.768615246,54.93958
1229,512.8333333,54.768208997,54.90895
1230,512.8541667,54.83503695300001,54.911232
1231,512.875,54.975741151,54.974594
1232,512.8958333,55.154398432,55.105568
1233,512.9166667,55.315763024000006,55.272175
1234,512.9375,55.404039616999995,55.423492
1235,512.9583333,55.40797771,55.506744
1236,512.9791667,55.35830696499999,55.51096
1237,513.0,55.294029708,55.46527
1238,513.0208333,55.24713491100001,55.40656
1239,513.0416667,55.224382255,55.364697
1240,513.0625,55.20655034000001,55.345592
1241,513.0833333,55.176054316999995,55.33098
1242,513.1041667,55.128465008,55.304237
1243,513.125,55.069951006000004,55.261196
1244,513.1458333,55.011387546,55.20773
1245,513.1666667,54.956748395,55.154095
1246,513.1875,54.900016345999994,55.10401
1247,513.2083333,54.837112194,55.05187
1248,513.2291667,54.77012864999999,54.99384
1249,513.25,54.70280005900001,54.931824
1250,513.2708333,54.637611490999994,54.86925
1251,513.2916667,54.58797457600001,54.808384
1252,513.3125,54.586563146,54.761227
1253,513.3333333,54.65083669599999,54.757248
1254,513.3541667,54.76802695500001,54.811253
1255,513.375,54.91102247400001,54.91015
1256,513.3958333,55.05672348699999,55.031704
1257,513.4166667,55.18333723,55.15955
1258,513.4375,55.27192943399999,55.275246
1259,513.4583333,55.313921169,55.360413
1260,513.4791667,55.307263780999996,55.404503
1261,513.5,55.265006492000005,55.402905
1262,513.5208333,55.213834392,55.36676
1263,513.5416667,55.170851202,55.321095
1264,513.5625,55.135809228999996,55.28229
1265,513.5833333,55.111638583,55.25053
1266,513.6041667,55.115593966999995,55.22881
1267,513.625,55.147835779000005,55.233284
1268,513.6458333,55.173525256999994,55.264046
1269,513.6666667,55.166617839,55.288574
1270,513.6875,55.128303256999985,55.282146
1271,513.7083333,55.081520705,55.245335
1272,513.7291667,55.063574489,55.199436
1273,513.75,55.08544093,55.17919
1274,513.7708333,55.116666158,55.19577
1275,513.7916667,55.13561980400001,55.222355
1276,513.8125,55.157413726,55.239326
1277,513.8333333,55.18871047399999,55.26024
1278,513.8541667,55.20274366499999,55.290413
1279,513.875,55.18617778,55.30451
1280,513.8958333,55.159071352999995,55.290134
1281,513.9166667,55.144458969000006,55.265972
1282,513.9375,55.152389541999995,55.25347
1283,513.9583333,55.173784758000004,55.26208
1284,513.9791667,55.184156006,55.283436
1285,514.0,55.16999918800001,55.294743
1286,514.0208333,55.134838958,55.283386
1287,514.0416667,55.08574309299999,55.252655
1288,514.0625,55.024272589000006,55.209152
1289,514.0833333,54.95331312700001,55.154327
1290,514.1041667,54.88052444899999,55.09084
1291,514.125,54.810878031,55.02564
1292,514.1458333,54.743030774000005,54.96322
1293,514.1666667,54.67466770699999,54.902294
1294,514.1875,54.60587607,54.8408
1295,514.2083333,54.53839653699999,54.778873
1296,514.2291667,54.474319433999995,54.718105
1297,514.25,54.41432457000001,54.660336
1298,514.2708333,54.357659887000004,54.60611
1299,514.2916667,54.311973911,54.55465
1300,514.3125,54.300613599,54.51248
1301,514.3333333,54.339710683999996,54.50013
1302,514.3541667,54.42732336,54.531055
1303,514.375,54.55029184199999,54.602257
1304,514.3958333,54.694040698,54.704876
1305,514.4166667,54.839946777,54.831043
1306,514.4375,54.962370653,54.965374
1307,514.4583333,55.050937668,55.082882
1308,514.4791667,55.121848283999995,55.171185
1309,514.5,55.185316482,55.242405
1310,514.5208333,55.22362985199999,55.304863
1311,514.5416667,55.222981267999984,55.34245
1312,514.5625,55.188182694000005,55.343044
1313,514.5833333,55.142094232999995,55.311764
1314,514.6041667,55.12001183199999,55.270428
1315,514.625,55.132971956000006,55.25196
1316,514.6458333,55.15413350199998,55.266315
1317,514.6666667,55.15897209599999,55.288284
1318,514.6875,55.14980705400001,55.29451
1319,514.7083333,55.13568147500001,55.286484
1320,514.7291667,55.118667275,55.272236
1321,514.75,55.102080464,55.253616
1322,514.7708333,55.097383316000005,55.234978
1323,514.7916667,55.118541571,55.228794
1324,514.8125,55.179160818,55.248585
1325,514.8333333,55.26882700000001,55.306442
1326,514.8541667,55.347091372,55.39187
1327,514.875,55.387346831,55.466667
1328,514.8958333,55.395758362,55.505695
1329,514.9166667,55.390041413999995,55.51472
1330,514.9375,55.385277846,55.51065
1331,514.9583333,55.383045917,55.507893
1332,514.9791667,55.37127036100001,55.50793
1333,515.0,55.350350768000006,55.499317
1334,515.0208333,55.341672795,55.482456
1335,515.0416667,55.351621906999995,55.477406
1336,515.0625,55.35356727500001,55.48988
1337,515.0833333,55.329678958,55.494648
1338,515.1041667,55.292364535,55.474922
1339,515.125,55.258249635000006,55.442413
1340,515.1458333,55.23385639800001,55.412773
1341,515.1666667,55.22309586100001,55.39211
1342,515.1875,55.23562286799999,55.38417
1343,515.2083333,55.26578991299999,55.398113
1344,515.2291667,55.283843666,55.428486
1345,515.25,55.271020869999994,55.446896
1346,515.2708333,55.23314163999999,55.435425
1347,515.2916667,55.19146632699999,55.399662
1348,515.3125,55.17528487,55.359566
1349,515.3333333,55.201154766,55.342186
1350,515.3541667,55.26682927100001,55.361324
1351,515.375,55.367859681,55.412846
1352,515.3958333,55.511132249000006,55.4954
1353,515.4166667,55.68629625600001,55.62122
1354,515.4375,55.84897521699999,55.783066
1355,515.4583333,55.96262337899999,55.938354
1356,515.4791667,56.016399422000006,56.049988
1357,515.5,56.016411158000004,56.105087
1358,515.5208333,55.97165853199999,56.108097
1359,515.5416667,55.900393787,56.06745
1360,515.5625,55.830894214,56.001236
1361,515.5833333,55.785634435,55.937057
1362,515.6041667,55.777483561000004,55.89647
1363,515.625,55.796700474,55.89158
1364,515.6458333,55.80844266999999,55.912693
1365,515.6666667,55.805492464,55.92629
1366,515.6875,55.82393283500001,55.92524
1367,515.7083333,55.88381039200001,55.943638
1368,515.7291667,55.960934529999996,56.000015
1369,515.75,56.02712891199999,56.070724
1370,515.7708333,56.07497974100001,56.12977
1371,515.7916667,56.112054173999994,56.17192
1372,515.8125,56.15386248899999,56.205494
1373,515.8333333,56.205781996999995,56.24533
1374,515.8541667,56.25728100100001,56.295933
1375,515.875,56.29559177500001,56.34656
1376,515.8958333,56.30713795199999,56.384407
1377,515.9166667,56.28532636699999,56.396095
1378,515.9375,56.227888366,56.37542
1379,515.9583333,56.141076760999994,56.320614
1380,515.9791667,56.038157066,56.23819
1381,516.0,55.93037442800001,56.141132
1382,516.0208333,55.82376216,56.04024
1383,516.0416667,55.71966396,55.941143
1384,516.0625,55.61711435299999,55.844856
1385,516.0833333,55.52323334800001,55.750183
1386,516.1041667,55.4565397,55.66378
1387,516.125,55.419012941000005,55.602993
1388,516.1458333,55.38754011499999,55.569412
1389,516.1666667,55.34014221800001,55.54104
1390,516.1875,55.27213053599999,55.49713
1391,516.2083333,55.194230902,55.433414
1392,516.2291667,55.12680809500001,55.36018
1393,516.25,55.075399563000005,55.29659
1394,516.2708333,55.023780679000005,55.24766
1395,516.2916667,54.964735203999986,55.198032
1396,516.3125,54.91498919800001,55.140614
1397,516.3333333,54.898406197,55.09052
1398,516.3541667,54.938279507999994,55.068653
1399,516.375,55.025010593000005,55.09543
1400,516.3958333,55.107581718999995,55.16482
1401,516.4166667,55.152371466999995,55.233852
1402,516.4375,55.168948738,55.273216
1403,516.4583333,55.168717113999996,55.29164
1404,516.4791667,55.141962494999994,55.29704
1405,516.5,55.08107029399999,55.277325
1406,516.5208333,54.993283246999994,55.22434
1407,516.5416667,54.890951007000005,55.145164
1408,516.5625,54.783067413000005,55.052094
1409,516.5833333,54.67633950000001,54.954166
1410,516.6041667,54.577874791000006,54.85787
1411,516.625,54.49509175,54.769684
1412,516.6458333,54.436772385,54.696114
1413,516.6666667,54.411269366999996,54.64471
1414,516.6875,54.42745157299999,54.622387
1415,516.7083333,54.47346340000001,54.636513
1416,516.7291667,54.506815876000005,54.676495
1417,516.75,54.497701417,54.70406
1418,516.7708333,54.45093731600001,54.692986
1419,516.7916667,54.39283631599999,54.6493
1420,516.8125,54.356498927999986,54.597473
1421,516.8333333,54.350269189999985,54.56654
1422,516.8541667,54.34646129100001,54.562943
1423,516.875,54.322683361999985,54.56144
1424,516.8958333,54.284821748,54.541794
1425,516.9166667,54.253000465,54.509163
1426,516.9375,54.247900668,54.48149
1427,516.9583333,54.270772923,54.477283
1428,516.9791667,54.297654942000015,54.497986
1429,517.0,54.30603504,54.522484
1430,517.0208333,54.290295998,54.530594
1431,517.0416667,54.25877874099999,54.517113
1432,517.0625,54.22589118800002,54.48938
1433,517.0833333,54.19745976,54.460167
1434,517.1041667,54.165342786000004,54.434643
1435,517.125,54.121538175999994,54.405552
1436,517.1458333,54.066540149,54.36577
1437,517.1666667,54.005349322,54.31579
1438,517.1875,53.94245316699999,54.260185
1439,517.2083333,53.880351260999994,54.203037
1440,517.2291667,53.82015812600001,54.146553
1441,517.25,53.76217080599999,54.091644
1442,517.2708333,53.705990546,54.03853
1443,517.2916667,53.65421553700001,53.98679
1444,517.3125,53.61470251300001,53.938427
1445,517.3333333,53.594990241000005,53.899826
1446,517.3541667,53.600246476,53.8767
1447,517.375,53.634189315,53.8727
1448,517.3958333,53.70111610899999,53.893986
1449,517.4166667,53.797261915,53.949867
1450,517.4375,53.90261738400001,54.038624
1451,517.4583333,53.995215866,54.140255
1452,517.4791667,54.060926372,54.231453
1453,517.5,54.099960706,54.296402
1454,517.5208333,54.123544093,54.33433
1455,517.5416667,54.141640871,54.35593
1456,517.5625,54.15567477199999,54.371365
1457,517.5833333,54.16309997000001,54.38296
1458,517.6041667,54.162374518,54.388966
1459,517.625,54.156002285999996,54.38812
1460,517.6458333,54.15144901100001,54.382526
1461,517.6666667,54.15212168199999,54.37862
1462,517.6875,54.15256208099999,54.379055
1463,517.7083333,54.147556181000006,54.378475
1464,517.7291667,54.138318641000005,54.37202
1465,517.75,54.133419292999996,54.360886
1466,517.7708333,54.14779790900001,54.353622
1467,517.7916667,54.189780355,54.364815
1468,517.8125,54.255085198999986,54.40224
1469,517.8333333,54.33193901,54.461613
1470,517.8541667,54.40638242799999,54.531803
1471,517.875,54.465258674000005,54.599873
1472,517.8958333,54.49515214300001,54.653725
1473,517.9166667,54.497498478999994,54.681103
1474,517.9375,54.49435464000001,54.68341
1475,517.9583333,54.507431356000005,54.680782
1476,517.9791667,54.545692640000006,54.692947
1477,518.0,54.601694384000005,54.728146
1478,518.0208333,54.653615426,54.779785
1479,518.0416667,54.684668845,54.828022
1480,518.0625,54.691875766,54.85734
1481,518.0833333,54.687453723999994,54.8648
1482,518.1041667,54.69560628000001,54.861538
1483,518.125,54.727373411,54.86973
1484,518.1458333,54.769532453,54.899582
1485,518.1666667,54.801894397000005,54.939014
1486,518.1875,54.809990619,54.969276
1487,518.2083333,54.792431480999994,54.976807
1488,518.2291667,54.75855444700001,54.96021
1489,518.25,54.726516741999994,54.928165
1490,518.2708333,54.723120339,54.89761
1491,518.2916667,54.763554931,54.89347
1492,518.3125,54.84457320899999,54.929565
1493,518.3333333,54.954351466,55.00241
1494,518.3541667,55.083399768,55.099365
1495,518.375,55.235440195,55.209583
1496,518.3958333,55.42923435100001,55.339405
1497,518.4166667,55.65751925800001,55.51252
1498,518.4375,55.86543255600001,55.724426
1499,518.4583333,56.005595723999996,55.922005
1500,518.4791667,56.067620275,56.057583
1501,518.5,56.069768981,56.11888
1502,518.5208333,56.03306469000002,56.12227
1503,518.5416667,55.98369400899999,56.08787
1504,518.5625,55.956204283999995,56.041454
1505,518.5833333,55.964733788000004,56.0166
1506,518.6041667,55.994435665000005,56.026684
1507,518.625,56.020562061999996,56.057186
1508,518.6458333,56.02588238199999,56.08408
1509,518.6666667,56.01175547500001,56.090603
1510,518.6875,55.99619098299999,56.077797
1511,518.7083333,55.99177417600001,56.062576
1512,518.7291667,55.99823883,56.056435
1513,518.75,56.012780918999994,56.058697
1514,518.7708333,56.04086181699999,56.067932
1515,518.7916667,56.089834462000006,56.09138
1516,518.8125,56.166576066000005,56.136955
1517,518.8333333,56.25728284100001,56.211
1518,518.8541667,56.32119329899999,56.299267
1519,518.875,56.336980391000004,56.361572
1520,518.8958333,56.313536031999995,56.37707
1521,518.9166667,56.271863388,56.3546
1522,518.9375,56.234437313,56.315067
1523,518.9583333,56.218425659000005,56.280605
1524,518.9791667,56.237883327,56.267803
1525,519.0,56.27778108999999,56.290005
1526,519.0208333,56.28763012899999,56.331997
1527,519.0416667,56.2467766,56.344337
1528,519.0625,56.173831231,56.307102
1529,519.0833333,56.088495312000006,56.23883
1530,519.1041667,55.99467565000001,56.158768
1531,519.125,55.89374776100001,56.070602
1532,519.1458333,55.79206814699999,55.975613
1533,519.1666667,55.693369695,55.879898
1534,519.1875,55.595640715,55.786987
1535,519.2083333,55.505860342000005,55.694935
1536,519.2291667,55.445991663,55.6105
1537,519.25,55.41825385600001,55.5545
1538,519.2708333,55.391113325000006,55.528645
1539,519.2916667,55.348780938000004,55.50258
1540,519.3125,55.313141778,55.460926
1541,519.3333333,55.30679031399999,55.424007
1542,519.3541667,55.336748089,55.411633
1543,519.375,55.408592551999995,55.428654
1544,519.3958333,55.54701512,55.483585
1545,519.4166667,55.738860686,55.60596
1546,519.4375,55.908856918999994,55.78544
1547,519.4583333,56.004621883,55.94908
1548,519.4791667,56.030703564,56.044388
1549,519.5,56.006745742,56.073326
1550,519.5208333,55.941615155,56.053493
1551,519.5416667,55.850893197000005,55.993343
1552,519.5625,55.764116939,55.908535
1553,519.5833333,55.711394668,55.82788
1554,519.6041667,55.720390341000005,55.780197
1555,519.625,55.782242319000005,55.791615
1556,519.6458333,55.838876763,55.853325
1557,519.6666667,55.857856588000004,55.90961
1558,519.6875,55.85234258000001,55.928898
1559,519.7083333,55.843881442,55.923325
1560,519.7291667,55.843994146,55.91323
1561,519.75,55.845484372,55.909546
1562,519.7708333,55.82522578,55.906532
1563,519.7916667,55.788644038,55.883835
1564,519.8125,55.777785399,55.84775
1565,519.8333333,55.82282095000001,55.838215
1566,519.8541667,55.920925019,55.882977
1567,519.875,56.031062701,55.978794
1568,519.8958333,56.08364445899999,56.085976
1569,519.9166667,56.056093905999994,56.137222
1570,519.9375,55.97823805800001,56.11108
1571,519.9583333,55.894907618999994,56.0372
1572,519.9791667,55.85004630499999,55.9593
1573,520.0,55.85367172800001,55.919243
1574,520.0208333,55.878482526000006,55.925922
1575,520.0416667,55.888731477,55.952843
1576,520.0625,55.859622552,55.965458
1577,520.0833333,55.794396921,55.93979
1578,520.1041667,55.719439988999994,55.879253
1579,520.125,55.648839108999994,55.809418
1580,520.1458333,55.574005141,55.743668
1581,520.1666667,55.48713776999999,55.673622
1582,520.1875,55.39093277600001,55.5919
1583,520.2083333,55.292044626000006,55.50122
1584,520.2291667,55.19598276,55.407955
1585,520.25,55.109964898,55.317287
1586,520.2708333,55.045969989,55.23596
1587,520.2916667,55.01384837500001,55.17511
1588,520.3125,55.020613994,55.143475
1589,520.3333333,55.055591388,55.14689
1590,520.3541667,55.090913812,55.173668
1591,520.375,55.127907600000015,55.195805
1592,520.3958333,55.216561518999995,55.2178
1593,520.4166667,55.384189977,55.293137
1594,520.4375,55.59540503699999,55.44977
1595,520.4583333,55.784114804999994,55.65306
1596,520.4791667,55.87723399999999,55.837387
1597,520.5,55.86741843,55.930187
1598,520.5208333,55.80567820399999,55.923428
1599,520.5416667,55.744046429,55.866302
1600,520.5625,55.715623557,55.80912
1601,520.5833333,55.713710145,55.783573
1602,520.6041667,55.69567948000001,55.78303
1603,520.625,55.648284354999994,55.766766
1604,520.6458333,55.604090046999985,55.722473
1605,520.6666667,55.583856315000006,55.681423
1606,520.6875,55.576543279,55.662758
1607,520.7083333,55.56532715199999,55.655167
1608,520.7291667,55.54730150600001,55.642265
1609,520.75,55.52737055399999,55.621365
1610,520.7708333,55.51142848600001,55.598522
1611,520.7916667,55.507312317,55.581078
1612,520.8125,55.526804594,55.57692
1613,520.8333333,55.56908829199999,55.59653
1614,520.8541667,55.61718492000001,55.63824
1615,520.875,55.65257619700001,55.685486
1616,520.8958333,55.66135160899999,55.720478
1617,520.9166667,55.649288636,55.729946
1618,520.9375,55.640108708000014,55.719704
1619,520.9583333,55.64417951100001,55.71265
1620,520.9791667,55.649661042000005,55.718536
1621,521.0,55.649161441000004,55.725956
1622,521.0208333,55.652154147,55.727825
1623,521.0416667,55.66559874600001,55.73317
1624,521.0625,55.683238898000006,55.748558
1625,521.0833333,55.688418676999994,55.767967
1626,521.1041667,55.65984512399999,55.775223
1627,521.125,55.59568313999999,55.749672
1628,521.1458333,55.516331596,55.689682
1629,521.1666667,55.442238370999995,55.61505
1630,521.1875,55.385338658,55.545452
1631,521.2083333,55.34726723899999,55.4922
1632,521.2291667,55.32319598899999,55.4567
1633,521.25,55.302907247,55.434155
1634,521.2708333,55.270587255,55.414692
1635,521.2916667,55.22687532500001,55.383152
1636,521.3125,55.19304432399999,55.33984
1637,521.3333333,55.179781055999996,55.3044
1638,521.3541667,55.176458786999994,55.285313
1639,521.375,55.174397162000005,55.270847
1640,521.3958333,55.181779841,55.25615
1641,521.4166667,55.195443233999995,55.25526
1642,521.4375,55.188621029,55.267654
1643,521.4583333,55.153578032,55.26702
1644,521.4791667,55.113615211,55.24306
1645,521.5,55.08753887,55.213974
1646,521.5208333,55.074699201,55.19553
1647,521.5416667,55.060969062000005,55.18741
1648,521.5625,55.026703671,55.177467
1649,521.5833333,54.970152616000014,55.148216
1650,521.6041667,54.910504695,55.098473
1651,521.625,54.862325598000005,55.046154
1652,521.6458333,54.825283656,55.004578
1653,521.6666667,54.79748923600001,54.973255
1654,521.6875,54.783813116000005,54.949924
1655,521.7083333,54.79509822100001,54.938416
1656,521.7291667,54.845285110999995,54.94839
1657,521.75,54.92532081000002,54.99281
1658,521.7708333,54.996297234,55.064636
1659,521.7916667,55.035447118,55.129402
1660,521.8125,55.054629442999996,55.166317
1661,521.8333333,55.073494223999994,55.185932
1662,521.8541667,55.104776822,55.205803
1663,521.875,55.142937949,55.23727
1664,521.8958333,55.16535989,55.27491
1665,521.9166667,55.166033647,55.29757
1666,521.9375,55.16339733000001,55.29985
1667,521.9583333,55.165651857000015,55.299244
1668,521.9791667,55.156491473,55.30344
1669,522.0,55.126928855,55.29714
1670,522.0208333,55.088861549,55.271946
1671,522.0416667,55.053037829,55.238964
1672,522.0625,55.01750797,55.208103
1673,522.0833333,54.974966891,55.177383
1674,522.1041667,54.918592958999994,55.139874
1675,522.125,54.852771696000005,55.089184
1676,522.1458333,54.79461489799999,55.02947
1677,522.1666667,54.76395762800001,54.97666
1678,522.1875,54.78105779800001,54.94918
1679,522.2083333,54.836773605,54.965885
1680,522.2291667,54.88166858600001,55.018444
1681,522.25,54.883094840999995,55.060585
1682,522.2708333,54.845711779,55.061398
1683,522.2916667,54.795955574,55.025227
1684,522.3125,54.770206898999994,54.976643
1685,522.3333333,54.79906028400001,54.949078
1686,522.3541667,54.908550475,54.969532
1687,522.375,55.086772916,55.061077
1688,522.3958333,55.276375797,55.21635
1689,522.4166667,55.41999606000001,55.38666
1690,522.4375,55.484405375,55.519257
1691,522.4583333,55.484410069000006,55.582134
1692,522.4791667,55.47023078300001,55.587463
1693,522.5,55.46606232600001,55.57984
1694,522.5208333,55.45115295699999,55.58021
1695,522.5416667,55.413547388,55.569027
1696,522.5625,55.37258846299999,55.535805
1697,522.5833333,55.344092249,55.499348
1698,522.6041667,55.323818613000014,55.47474
1699,522.625,55.308474063999995,55.457973
1700,522.6458333,55.308274026999996,55.445934
1701,522.6666667,55.332632848,55.448082
1702,522.6875,55.38017338,55.47276
1703,522.7083333,55.435133770000014,55.518044
1704,522.7291667,55.46852661000001,55.568623
1705,522.75,55.476039823,55.596844
1706,522.7708333,55.485718078999994,55.599983
1707,522.7916667,55.513011489000014,55.60662
1708,522.8125,55.543127176,55.63187
1709,522.8333333,55.566845554000004,55.66113
1710,522.8541667,55.601031555999995,55.685024
1711,522.875,55.65568224199999,55.719078
1712,522.8958333,55.719496758999995,55.772476
1713,522.9166667,55.767156711999995,55.834396
1714,522.9375,55.766108488000015,55.880787
1715,522.9583333,55.719157364,55.88075
1716,522.9791667,55.664830357999996,55.837353
1717,523.0,55.62611982599999,55.787563
1718,523.0208333,55.59403551800001,55.753006
1719,523.0416667,55.56205754999999,55.72487
1720,523.0625,55.54108674600001,55.69681
1721,523.0833333,55.528944493999994,55.678997
1722,523.1041667,55.49751822499999,55.66909
1723,523.125,55.433292605999995,55.64024
1724,523.1458333,55.349925774999996,55.579746
1725,523.1666667,55.264277596999996,55.500866
1726,523.1875,55.18427140300002,55.41975
1727,523.2083333,55.109405816000006,55.34391
1728,523.2291667,55.034678984,55.272743
1729,523.25,54.95532849399999,55.201397
1730,523.2708333,54.868210608000005,55.125366
1731,523.2916667,54.779568755,55.041756
1732,523.3125,54.707401721000004,54.956158
1733,523.3333333,54.667662241,54.884773
1734,523.3541667,54.672334268,54.84106
1735,523.375,54.729648708999996,54.83487
1736,523.3958333,54.849127316,54.876923
1737,523.4166667,55.00980345199999,54.981617
1738,523.4375,55.142828482,55.130985
1739,523.4583333,55.206780513000005,55.25906
1740,523.4791667,55.213357618,55.324245
1741,523.5,55.18431784300001,55.33495
1742,523.5208333,55.12774908,55.310596
1743,523.5416667,55.04656547200001,55.25916
1744,523.5625,54.94605636599999,55.184273
1745,523.5833333,54.84261310000001,55.091656
1746,523.6041667,54.763062843,54.996887
1747,523.625,54.71256279,54.924606
1748,523.6458333,54.66438845700001,54.87925
1749,523.6666667,54.596712143999994,54.836113
1750,523.6875,54.509538641000006,54.77485
1751,523.7083333,54.413506533,54.69513
1752,523.7291667,54.320351497,54.606636
1753,523.75,54.238207923999994,54.520325
1754,523.7708333,54.17326820499999,54.444588
1755,523.7916667,54.13375477700001,54.38623
1756,523.8125,54.134636418,54.352562
1757,523.8333333,54.178651660999996,54.35584
1758,523.8541667,54.24992254499999,54.397617
1759,523.875,54.323922288999995,54.463467
1760,523.8958333,54.372503069,54.531487
1761,523.9166667,54.38780176400001,54.576317
1762,523.9375,54.388010899,54.59081
1763,523.9583333,54.389962037999986,54.59148
1764,523.9791667,54.393550108999996,54.593678
1765,524.0,54.388034381000004,54.59737
1766,524.0208333,54.35849841099999,54.59287
1767,524.0416667,54.30286059199999,54.566658
1768,524.0625,54.234778443,54.51681
1769,524.0833333,54.166047855999985,54.455597
1770,524.1041667,54.09744853600001,54.393593
1771,524.125,54.028053207,54.33147
