,Time (d),Biogas_meas_PCA (m3/d),Biogas_pred_PCA (m3/d)
588,499.4791667,13534.4265,13852.646
589,499.5,13540.88712,13868.727
590,499.52083330000005,13547.26006,13883.189
591,499.5416667,13552.73729,13894.503
592,499.5625,13559.41512,13903.455
593,499.58333330000005,13565.25071,13913.288
594,499.6041667,13571.35818,13923.548
595,499.625,13577.75539,13934.949
596,499.64583330000005,13584.30671,13946.702
597,499.6666667,13590.88949,13957.839
598,499.6875,13598.01557,13967.401
599,499.70833330000005,13604.31129,13974.953
600,499.7291667,13611.07045,13979.03
601,499.75,13617.48519,13980.316
602,499.77083330000005,13624.28345,13980.459
603,499.7916667,13631.37417,13983.305
604,499.8125,13638.42106,13989.401
605,499.83333330000005,13645.52131,13996.984
606,499.8541667,13652.79669,14005.055
607,499.875,13660.00553,14013.481
608,499.89583330000005,13668.208680000002,14021.307
609,499.9166667,13676.64885,14028.296
610,499.9375,13684.09749,14034.336
611,499.95833330000005,13691.64827,14039.816
612,499.9791667,13700.23225,14046.221
613,500.0,13708.18834,14054.224
614,500.02083330000005,13715.16406,14062.279
615,500.0416667,13724.3424,14069.76
616,500.0625,13732.43695,14078.619
617,500.08333330000005,13740.21123,14086.367
618,500.1041667,13748.60856,14093.8
619,500.125,13756.69078,14101.976
620,500.14583330000005,13765.12937,14110.21
621,500.1666667,13772.73124,14118.78
622,500.1875,13779.66593,14126.695
623,500.20833330000005,13787.25441,14134.065
624,500.2291667,13793.99596,14141.859
625,500.25,13800.31799,14148.922
626,500.27083330000005,13806.48859,14155.654
627,500.2916667,13812.51712,14162.35
628,500.3125,13818.28306,14168.808
629,500.33333330000005,13823.61889,14174.356
630,500.3541667,13828.72237,14175.918
631,500.375,13834.012880000002,14169.739
632,500.39583330000005,13839.45766,14158.145
633,500.4166667,13844.59709,14148.091
634,500.4375,13849.540309999997,14145.08
635,500.45833330000005,13854.47775,14150.993
636,500.4791667,13859.26523,14162.539
637,500.5,13864.20408,14174.84
638,500.52083330000005,13869.0696,14185.7
639,500.5416667,13873.77093,14194.852
640,500.5625,13878.56261,14203.175
641,500.58333330000005,13883.45812,14211.7295
642,500.6041667,13888.975530000003,14220.707
643,500.625,13894.24787,14230.22
644,500.64583330000005,13899.50339,14239.105
645,500.6666667,13904.78115,14247.131
646,500.6875,13909.87285,14254.011
647,500.70833330000005,13915.03796,14259.281
648,500.7291667,13920.79496,14262.506
649,500.75,13926.55662,14263.469
650,500.77083330000005,13932.80606,14263.479
651,500.7916667,13939.17363,14265.86
652,500.8125,13945.60685,14270.898
653,500.83333330000005,13952.45676,14277.154
654,500.8541667,13959.120169999998,14283.801
655,500.875,13967.10646,14290.096
656,500.89583330000005,13973.87329,14296.864
657,500.9166667,13981.69161,14301.898
658,500.9375,13989.22085,14307.416
659,500.95833330000005,13997.21468,14313.265
660,500.9791667,14005.29904,14320.251
661,501.0,14013.9971,14327.829
662,501.02083330000005,14022.5629,14336.352
663,501.0416667,14031.41084,14345.417
664,501.0625,14040.44326,14355.047
665,501.08333330000005,14048.9278,14364.711
666,501.1041667,14056.87437,14373.754
667,501.125,14065.19447,14382.3125
668,501.14583330000005,14073.59003,14391.066
669,501.1666667,14081.77229,14399.662
670,501.1875,14089.68516,14407.969
671,501.20833330000005,14097.28833,14416.14
672,501.2291667,14104.55281,14424.2295
673,501.25,14111.47064,14432.173
674,501.27083330000005,14118.07184,14439.737
675,501.2916667,14124.48194,14446.692
676,501.3125,14130.8957,14452.885
677,501.33333330000005,14137.33985,14458.118
678,501.3541667,14143.61849,14461.229
679,501.375,14149.57711,14460.553
680,501.39583330000005,14155.300330000002,14456.979
681,501.4166667,14160.91009,14453.742
682,501.4375,14166.39834,14453.9375
683,501.45833330000005,14171.91587,14458.952
684,501.4791667,14177.29893,14467.445
685,501.5,14183.02487,14476.895
686,501.52083330000005,14188.63958,14486.264
687,501.5416667,14194.4709,14494.893
688,501.5625,14200.47578,14503.272
689,501.58333330000005,14206.63146,14511.568
