,Time (d),NH4_meas_AutoML (gN/m3),NH4_pred_AutoML (gN/m3)
5369,599.0833332999998,15272.32475,15148.769
5370,599.1041667000002,15272.1692,15149.549
5371,599.125,15272.04874,15150.483
5372,599.1458332999998,15271.637319999998,15151.536
5373,599.1666667000002,15270.93434,15152.244
5374,599.1875,15270.44966,15152.581
5375,599.2083332999998,15269.82515,15153.114
5376,599.2291667000002,15269.22158,15153.609
5377,599.25,15268.06327,15154.252
5378,599.2708332999998,15266.89156,15154.39
5379,599.2916667000002,15265.29015,15154.32
5380,599.3125,15263.547519999998,15153.52
5381,599.3333332999998,15261.41791,15152.136
5382,599.3541667000002,15259.32602,15148.83
5383,599.375,15257.4059,15142.879
5384,599.3958332999998,15255.66277,15135.914
5385,599.4166667000002,15254.15759,15129.954
5386,599.4375,15252.67254,15125.8545
5387,599.4583332999998,15250.80765,15123.597
5388,599.4791667000002,15248.84133,15122.208
5389,599.5,15246.4856,15120.999
5390,599.5208332999998,15244.33876,15119.102
5391,599.5416667000002,15242.11324,15116.982
5392,599.5625,15239.9378,15114.799
5393,599.5833332999998,15238.10469,15113.271
5394,599.6041667000002,15236.44467,15112.611
5395,599.625,15235.015130000002,15112.207
5396,599.6458332999998,15233.791769999998,15111.899
5397,599.6666667000002,15232.78744,15111.694
5398,599.6875,15231.6477,15111.519
5399,599.7083332999998,15230.32952,15110.747
5400,599.7291667000002,15228.86171,15109.001
5401,599.75,15227.46619,15106.149
5402,599.7708332999998,15226.40844,15102.923
5403,599.7916667000002,15225.78481,15100.235
5404,599.8125,15225.50553,15098.51
5405,599.8333332999998,15225.4553,15097.784
5406,599.8541667000002,15225.5343,15097.724
5407,599.875,15226.20219,15097.859
5408,599.8958332999998,15226.45651,15098.406
5409,599.9166667000002,15226.67876,15098.352
5410,599.9375,15227.15526,15098.152
5411,599.9583332999998,15227.78979,15098.218
5412,599.9791667000002,15228.94269,15098.568
5413,600.0,15230.63661,15099.63
5414,600.0208332999998,15232.64827,15101.448
5415,600.0416667000002,15234.33162,15103.755
5416,600.0625,15236.16409,15105.953
5417,600.0833332999998,15237.94857,15108.625
5418,600.1041667000002,15240.29974,15111.535
5419,600.125,15242.65215,15115.131
5420,600.1458332999998,15244.9236,15118.845
5421,600.1666667000002,15247.05613,15122.621
5422,600.1875,15248.8269,15126.261
5423,600.2083332999998,15250.39965,15129.318
5424,600.2291667000002,15251.73951,15131.885
5425,600.25,15253.09309,15134.008
5426,600.2708332999998,15253.93104,15136.153
5427,600.2916667000002,15254.76149,15138.052
5428,600.3125,15255.77674,15140.17
5429,600.3333332999998,15256.702969999998,15142.38
5430,600.3541667000002,15257.34602,15142.835
5431,600.375,15257.70346,15139.705
5432,600.3958332999998,15257.68746,15134.576
5433,600.4166667000002,15257.81574,15130.111
5434,600.4375,15257.87009,15127.8125
5435,600.4583332999998,15257.95351,15127.011
5436,600.4791667000002,15257.68543,15127.18
5437,600.5,15257.21589,15127.577
5438,600.5208332999998,15256.16392,15127.822
5439,600.5416667000002,15255.210980000002,15127.093
5440,600.5625,15254.50165,15126.038
5441,600.5833332999998,15254.2253,15125.091
5442,600.6041667000002,15253.97626,15124.757
5443,600.625,15253.50669,15124.833
5444,600.6458332999998,15252.81892,15125.019
5445,600.6666667000002,15252.00595,15125.144
5446,600.6875,15251.11567,15125.088
5447,600.7083332999998,15250.10258,15124.69
5448,600.7291667000002,15249.10954,15123.651
5449,600.75,15248.03245,15121.922
5450,600.7708332999998,15246.98529,15119.664
5451,600.7916667000002,15245.94673,15117.362
5452,600.8125,15245.19257,15115.272
5453,600.8333332999998,15244.58916,15113.86
5454,600.8541667000002,15243.95431,15113.103
5455,600.875,15243.27639,15112.826
5456,600.8958332999998,15242.43361,15112.631
5457,600.9166667000002,15241.52043,15111.951
5458,600.9375,15240.609530000002,15111.028
5459,600.9583332999998,15239.62712,15110.448
5460,600.9791667000002,15238.13649,15110.134
5461,601.0,15236.97238,15109.283
5462,601.0208332999998,15235.201619999998,15108.624
5463,601.0416667000002,15233.83156,15107.473
5464,601.0625,15232.37875,15106.835
5465,601.0833332999998,15230.45234,15106.157
5466,601.1041667000002,15228.386080000002,15105.01
5467,601.125,15226.12099,15103.691
5468,601.1458332999998,15223.641,15102.177
5469,601.1666667000002,15221.06474,15100.523
5470,601.1875,15218.07395,15098.864
5471,601.2083332999998,15214.96324,15096.837
5472,601.2291667000002,15211.42606,15094.663
5473,601.25,15207.42274,15092.047
5474,601.2708332999998,15203.541319999998,15089.2
5475,601.2916667000002,15199.8381,15087.032
5476,601.3125,15196.43106,15085.409
5477,601.3333332999998,15192.6715,15083.773
5478,601.3541667000002,15188.78438,15079.922
5479,601.375,15184.54865,15072.363
5480,601.3958332999998,15180.49994,15062.193
5481,601.4166667000002,15176.61099,15052.611
5482,601.4375,15172.61445,15045.149
5483,601.4583332999998,15168.46684,15039.996
5484,601.4791667000002,15164.3033,15036.287
5485,601.5,15160.30902,15032.907
5486,601.5208332999998,15156.28041,15029.427
5487,601.5416667000002,15152.137969999998,15025.639
5488,601.5625,15147.83506,15021.944
5489,601.5833332999998,15143.58031,15018.869
5490,601.6041667000002,15139.35415,15016.653
5491,601.625,15135.6208,15014.923
5492,601.6458332999998,15131.57606,15013.418
5493,601.6666667000002,15127.81606,15010.831
5494,601.6875,15124.12949,15007.655
5495,601.7083332999998,15120.641269999998,15003.841
5496,601.7291667000002,15117.32021,14999.706
5497,601.75,15114.06779,14995.404
5498,601.7708332999998,15110.68738,14991.136
5499,601.7916667000002,15107.160569999998,14986.964
5500,601.8125,15103.589419999998,14982.882
5501,601.8333332999998,15100.21106,14978.887
5502,601.8541667000002,15097.20224,14975.247
5503,601.875,15094.50976,14972.311
5504,601.8958332999998,15091.73421,14970.002
5505,601.9166667000002,15088.87815,14967.72
5506,601.9375,15086.2377,14965.254
5507,601.9583332999998,15083.96388,14962.826
5508,601.9791667000002,15081.71151,14960.769
5509,602.0,15079.36357,14959.005
5510,602.0208332999998,15077.03783,14957.503
5511,602.0416667000002,15074.88274,14956.338
5512,602.0625,15072.72279,14955.438
5513,602.0833332999998,15070.44022,14954.377
5514,602.1041667000002,15068.00011,14952.977
5515,602.125,15065.59246,14951.309
5516,602.1458332999998,15063.10713,14949.782
5517,602.1666667000002,15060.34752,14948.495
5518,602.1875,15057.74478,14947.135
5519,602.2083332999998,15054.78453,14945.836
5520,602.2291667000002,15051.40067,14944.037
5521,602.25,15048.08246,14941.768
5522,602.2708332999998,15045.18618,14939.6455
5523,602.2916667000002,15041.86947,14938.183
5524,602.3125,15038.65017,14936.521
5525,602.3333332999998,15035.0062,14934.68
5526,602.3541667000002,15031.086769999998,14930.326
5527,602.375,15026.85659,14921.923
5528,602.3958332999998,15022.78405,14911.545
5529,602.4166667000002,15018.83955,14902.88
5530,602.4375,15015.05681,14896.871
5531,602.4583332999998,15011.0331,14892.728
5532,602.4791667000002,15007.01182,14889.183
5533,602.5,15002.77351,14886.063
5534,602.5208332999998,14998.721780000002,14883.178
5535,602.5416667000002,14994.558619999998,14881.062
5536,602.5625,14991.017219999998,14878.947
5537,602.5833332999998,14987.96811,14876.948
5538,602.6041667000002,14985.37601,14875.003
5539,602.625,14982.97822,14873.458
5540,602.6458332999998,14980.19033,14872.3125
5541,602.6666667000002,14977.13031,14870.934
5542,602.6875,14973.95351,14869.163
5543,602.7083332999998,14971.0348,14866.922
5544,602.7291667000002,14968.8383,14864.025
5545,602.75,14967.15447,14860.411
5546,602.7708332999998,14966.12769,14856.792
5547,602.7916667000002,14965.00047,14854.958
5548,602.8125,14964.082380000002,14854.401
5549,602.8333332999998,14963.50412,14854.516
5550,602.8541667000002,14963.27439,14854.92
5551,602.875,14963.291680000002,14855.669
5552,602.8958332999998,14963.74718,14856.978
5553,602.9166667000002,14964.8742,14859.19
5554,602.9375,14965.56756,14861.944
5555,602.9583332999998,14966.71488,14863.612
5556,602.9791667000002,14967.81326,14865.084
5557,603.0,14969.3607,14866.272
5558,603.0208332999998,14971.23715,14867.959
5559,603.0416667000002,14973.00734,14870.177
5560,603.0625,14975.00021,14872.575
5561,603.0833332999998,14976.84107,14875.441
5562,603.1041667000002,14978.50165,14878.28
5563,603.125,14980.14209,14880.929
5564,603.1458332999998,14982.04013,14883.528
5565,603.1666667000002,14983.84131,14886.412
5566,603.1875,14985.63258,14889.212
5567,603.2083332999998,14987.11811,14891.856
5568,603.2291667000002,14988.364130000002,14894.037
5569,603.25,14989.45189,14895.887
5570,603.2708332999998,14990.324880000002,14897.534
5571,603.2916667000002,14990.94408,14898.92
5572,603.3125,14991.81074,14900.027
5573,603.3333332999998,14992.87563,14901.288
5574,603.3541667000002,14993.85358,14901.43
5575,603.375,14994.757280000002,14898.833
5576,603.3958332999998,14995.90368,14894.912
5577,603.4166667000002,14997.29548,14891.907
5578,603.4375,14998.53355,14890.666
5579,603.4583332999998,14999.531,14891.136
5580,603.4791667000002,15000.51824,14892.49
5581,603.5,15002.03674,14893.911
5582,603.5208332999998,15003.98081,14895.616
5583,603.5416667000002,15006.8993,14897.769
5584,603.5625,15009.53222,14900.932
5585,603.5833332999998,15012.3163,14903.665
5586,603.6041667000002,15014.73095,14906.478
5587,603.625,15018.049030000002,14909.267
5588,603.6458332999998,15020.97742,14913.217
5589,603.6666667000002,15024.83184,14916.87
5590,603.6875,15028.81116,14921.216
5591,603.7083332999998,15033.3381,14925.34
5592,603.7291667000002,15037.38663,14929.33
5593,603.75,15041.74526,14931.991
5594,603.7708332999998,15046.495030000002,14934.75
5595,603.7916667000002,15052.15634,14938.503
5596,603.8125,15058.2531,14943.734
5597,603.8333332999998,15063.90334,14949.592
5598,603.8541667000002,15070.47085,14955.056
5599,603.875,15077.258719999998,14961.486
5600,603.8958332999998,15084.402369999998,14968.33
5601,603.9166667000002,15092.58939,14975.773
5602,603.9375,15100.45842,14984.267
5603,603.9583332999998,15108.21254,14992.196
5604,603.9791667000002,15115.141919999998,14999.849
5605,604.0,15123.05179,15006.894
5606,604.0208332999998,15131.49466,15014.995
5607,604.0416667000002,15139.73997,15023.5205
5608,604.0625,15148.33457,15031.838
5609,604.0833332999998,15157.05574,15040.688
5610,604.1041667000002,15165.96671,15049.927
5611,604.125,15174.982069999998,15059.538
5612,604.1458332999998,15183.3943,15069.428
5613,604.1666667000002,15191.69893,15078.963
5614,604.1875,15199.28028,15088.431
5615,604.2083332999998,15206.95598,15096.983
5616,604.2291667000002,15213.91186,15105.357
5617,604.25,15220.6109,15112.893
5618,604.2708332999998,15226.89785,15120.123
5619,604.2916667000002,15232.57639,15126.924
5620,604.3125,15238.302130000002,15132.991
5621,604.3333332999998,15243.79775,15138.624
5622,604.3541667000002,15248.83673,15141.686
5623,604.375,15253.59991,15140.297
5624,604.3958332999998,15257.53149,15136.941
5625,604.4166667000002,15261.27684,15134.226
5626,604.4375,15264.84219,15134.228
5627,604.4583332999998,15268.26295,15136.913
5628,604.4791667000002,15271.06348,15141.195
5629,604.5,15273.72369,15145.395
5630,604.5208332999998,15276.0755,15149.35
5631,604.5416667000002,15277.99153,15152.862
5632,604.5625,15279.74767,15155.834
5633,604.5833332999998,15281.29943,15158.464
5634,604.6041667000002,15282.696780000002,15160.733
5635,604.625,15284.22994,15162.841
5636,604.6458332999998,15285.4942,15165.207
5637,604.6666667000002,15286.39641,15167.463
5638,604.6875,15287.18583,15169.182
5639,604.7083332999998,15287.84653,15170.197
5640,604.7291667000002,15288.630319999998,15170.406
5641,604.75,15289.49679,15170.221
5642,604.7708332999998,15290.3362,15170.138
5643,604.7916667000002,15291.07817,15170.493
5644,604.8125,15291.74496,15171.168
5645,604.8333332999998,15292.45045,15171.913
5646,604.8541667000002,15293.320419999998,15172.736
5647,604.875,15294.33667,15173.796
5648,604.8958332999998,15295.45146,15174.99
5649,604.9166667000002,15296.62521,15176.14
5650,604.9375,15297.77976,15177.361
5651,604.9583332999998,15298.99398,15178.826
5652,604.9791667000002,15300.39097,15180.656
5653,605.0,15301.88808,15182.93
5654,605.0208332999998,15303.20009,15185.365
5655,605.0416667000002,15304.17046,15187.437
5656,605.0625,15304.96494,15188.97
5657,605.0833332999998,15305.39937,15190.258
5658,605.1041667000002,15305.53816,15191.25
5659,605.125,15305.83182,15192.054
5660,605.1458332999998,15305.927769999998,15193.172
5661,605.1666667000002,15305.49505,15194.373
5662,605.1875,15304.93195,15195.231
5663,605.2083332999998,15304.16556,15195.871
5664,605.2291667000002,15302.6048,15196.137
5665,605.25,15300.59726,15195.533
5666,605.2708332999998,15298.90479,15194.483
5667,605.2916667000002,15295.66463,15193.734
5668,605.3125,15293.106919999998,15191.407
5669,605.3333332999998,15290.20108,15189.265
5670,605.3541667000002,15286.92766,15184.947
5671,605.375,15283.40631,15177.342
5672,605.3958332999998,15279.62517,15168.795
5673,605.4166667000002,15275.90347,15161.656
5674,605.4375,15272.29137,15156.541
5675,605.4583332999998,15268.73154,15153.007
5676,605.4791667000002,15265.13731,15150.356
5677,605.5,15261.66357,15147.995
5678,605.5208332999998,15258.461,15145.8125
5679,605.5416667000002,15255.35525,15143.908
5680,605.5625,15252.42626,15142.17
5681,605.5833332999998,15249.52996,15140.679
5682,605.6041667000002,15246.59552,15139.127
5683,605.625,15243.72504,15137.241
5684,605.6458332999998,15241.15953,15135.279
5685,605.6666667000002,15238.986380000002,15133.801
5686,605.6875,15236.984219999998,15132.646
5687,605.7083332999998,15235.19335,15131.035
5688,605.7291667000002,15233.975,15128.802
5689,605.75,15233.291330000002,15126.466
5690,605.7708332999998,15233.14237,15124.608
5691,605.7916667000002,15233.01249,15123.843
5692,605.8125,15233.29495,15123.733
5693,605.8333332999998,15233.67901,15124.342
5694,605.8541667000002,15234.56891,15125.13
5695,605.875,15235.65702,15126.392
5696,605.8958332999998,15236.983,15127.712
5697,605.9166667000002,15238.522830000002,15128.993
5698,605.9375,15240.60835,15130.527
5699,605.9583332999998,15243.263980000002,15133.116
5700,605.9791667000002,15246.43337,15136.829
5701,606.0,15249.407969999998,15141.354
5702,606.0208332999998,15252.638669999998,15145.734
5703,606.0416667000002,15255.41776,15150.232
5704,606.0625,15258.907630000003,15154.227
5705,606.0833332999998,15262.461269999998,15158.922
5706,606.1041667000002,15266.11438,15163.83
5707,606.125,15269.86221,15169.064
5708,606.1458332999998,15273.69056,15174.639
5709,606.1666667000002,15277.694769999998,15180.519
5710,606.1875,15281.3156,15186.689
5711,606.2083332999998,15284.69015,15192.505
5712,606.2291667000002,15287.83968,15197.991
5713,606.25,15290.89002,15203.112
5714,606.2708332999998,15293.989930000002,15208.29
5715,606.2916667000002,15296.96618,15214.017
5716,606.3125,15299.75854,15219.414
5717,606.3333332999998,15301.926130000002,15223.076
5718,606.3541667000002,15304.04699,15221.936
5719,606.375,15305.80672,15215.002
5720,606.3958332999998,15307.78922,15205.826
5721,606.4166667000002,15309.08251,15198.845
5722,606.4375,15310.8275,15194.696
5723,606.4583332999998,15312.44676,15194.815
5724,606.4791667000002,15314.08587,15197.398
5725,606.5,15315.27223,15200.743
5726,606.5208332999998,15316.15786,15203.215
5727,606.5416667000002,15317.22654,15204.657
5728,606.5625,15317.96394,15206.007
5729,606.5833332999998,15318.68229,15207.412
5730,606.6041667000002,15319.08871,15209.057
5731,606.625,15319.15512,15210.101
5732,606.6458332999998,15319.22191,15210.639
5733,606.6666667000002,15319.03441,15211.57
5734,606.6875,15318.80885,15212.328
5735,606.7083332999998,15318.239619999998,15212.1875
5736,606.7291667000002,15317.41704,15209.952
5737,606.75,15316.09161,15205.3955
5738,606.7708332999998,15315.09649,15199.738
5739,606.7916667000002,15314.19041,15195.417
5740,606.8125,15313.34378,15192.641
5741,606.8333332999998,15312.54676,15191.241
5742,606.8541667000002,15311.43146,15190.743
5743,606.875,15310.05297,15190.275
5744,606.8958332999998,15308.49106,15189.292
5745,606.9166667000002,15306.68539,15187.434
5746,606.9375,15304.50797,15184.989
5747,606.9583332999998,15302.7183,15182.56
5748,606.9791667000002,15300.53015,15181.271
5749,607.0,15298.56953,15180.343
5750,607.0208332999998,15296.16815,15179.946
5751,607.0416667000002,15293.87962,15178.966
5752,607.0625,15290.40745,15177.79
5753,607.0833332999998,15287.17544,15175.265
5754,607.1041667000002,15283.54826,15172.907
5755,607.125,15279.81909,15170.198
5756,607.1458332999998,15275.62901,15167.4795
5757,607.1666667000002,15270.91119,15164.44
5758,607.1875,15266.16605,15161.066
5759,607.2083332999998,15261.173669999998,15157.884
5760,607.2291667000002,15255.31443,15154.477
5761,607.25,15249.19716,15149.916
5762,607.2708332999998,15242.220919999998,15144.762
5763,607.2916667000002,15235.149619999998,15138.649
5764,607.3125,15228.56915,15132.399
5765,607.3333332999998,15220.78029,15126.348
5766,607.3541667000002,15213.12265,15116.939
5767,607.375,15205.5172,15103.438
5768,607.3958332999998,15196.5053,15087.76
5769,607.4166667000002,15187.64605,15071.649
5770,607.4375,15178.94569,15058.046
5771,607.4583332999998,15170.31923,15046.948
