,Time (d),Biogas_meas_GA (m3/d),Biogas_pred_GA (m3/d)
2214,533.3541667,14844.93342,14797.748
2215,533.375,14845.00398,14790.882
2216,533.3958333,14845.24766,14781.443
2217,533.4166667,14845.67316,14773.052
2218,533.4375,14846.05362,14767.632
2219,533.4583333,14846.16025,14765.032
2220,533.4791667,14846.17218,14764.1045
2221,533.5,14846.22351,14764.11
2222,533.5208333,14846.28538,14764.437
2223,533.5416667,14846.27553,14764.607
2224,533.5625,14846.20897,14764.629
2225,533.5833333,14846.24538,14764.894
2226,533.6041667,14846.584669999998,14766.014
2227,533.625,14847.20073,14768.519
2228,533.6458333,14847.50744,14772.013
2229,533.6666667,14847.51257,14775.111
2230,533.6875,14847.25743,14776.65
2231,533.7083333,14847.18817,14775.847
2232,533.7291667,14847.3336,14773.367
2233,533.75,14848.13819,14770.071
2234,533.7708333,14848.97674,14767.588
2235,533.7916667,14850.83734,14766.251
2236,533.8125,14852.89115,14767.096
2237,533.8333333,14855.05327,14769.024
2238,533.8541667,14857.15664,14771.661
2239,533.875,14859.97993,14774.674
2240,533.8958333,14862.39696,14778.248
2241,533.9166667,14865.63041,14780.68
2242,533.9375,14868.6568,14783.336
2243,533.9583333,14871.68895,14785.974
2244,533.9791667,14875.64005,14789.149
2245,534.0,14880.0457,14793.727
2246,534.0208333,14885.11866,14799.549
2247,534.0416667,14890.57659,14807.239
2248,534.0625,14895.26215,14815.846
2249,534.0833333,14900.11415,14823.132
2250,534.1041667,14905.1011,14829.6045
2251,534.125,14909.96664,14835.475
2252,534.1458333,14914.7379,14840.942
2253,534.1666667,14918.99707,14846.371
2254,534.1875,14924.18725,14851.435
2255,534.2083333,14928.648119999998,14857.422
2256,534.2291667,14933.0713,14862.727
2257,534.25,14937.16535,14868.033
2258,534.2708333,14941.07386,14873.101
2259,534.2916667,14944.64929,14878.076
2260,534.3125,14948.16419,14882.783
2261,534.3333333,14951.502530000002,14887.275
2262,534.3541667,14954.43977,14889.458
2263,534.375,14956.78532,14886.742
2264,534.3958333,14959.00023,14880.334
2265,534.4166667,14961.08457,14874.188
2266,534.4375,14962.891280000002,14870.709
2267,534.4583333,14964.36906,14870.144
2268,534.4791667,14965.6847,14871.327
2269,534.5,14966.90899,14873.152
2270,534.5208333,14968.08244,14875.193
2271,534.5416667,14969.18339,14877.57
2272,534.5625,14970.32609,14879.924
2273,534.5833333,14971.547880000002,14881.872
2274,534.6041667,14973.114280000002,14883.545
2275,534.625,14974.81587,14885.639
2276,534.6458333,14976.54781,14888.164
2277,534.6666667,14978.602180000002,14890.924
2278,534.6875,14979.54303,14893.519
2279,534.7083333,14980.83826,14893.709
2280,534.7291667,14982.0716,14892.606
2281,534.75,14983.58451,14890.08
2282,534.7708333,14985.15846,14887.65
2283,534.7916667,14987.53292,14886.737
2284,534.8125,14989.98737,14888.574
2285,534.8333333,14992.73725,14891.912
2286,534.8541667,14995.884080000002,14896.124
2287,534.875,14999.47212,14900.785
2288,534.8958333,15002.85668,14905.961
2289,534.9166667,15006.25765,14911.253
2290,534.9375,15009.70102,14916.582
2291,534.9583333,15013.40461,14921.628
2292,534.9791667,15016.79651,14926.572
2293,535.0,15021.05942,14930.944
2294,535.0208333,15025.15789,14936.144
2295,535.0416667,15029.84345,14941.572
2296,535.0625,15034.01963,14948.172
2297,535.0833333,15038.497980000002,14954.859
2298,535.1041667,15042.24634,14961.969
2299,535.125,15045.86075,14968.052
2300,535.1458333,15049.28306,14973.48
2301,535.1666667,15052.72226,14978.249
2302,535.1875,15055.86454,14982.736
2303,535.2083333,15058.89364,14986.808
2304,535.2291667,15061.70509,14990.819
2305,535.25,15064.2261,14994.832
2306,535.2708333,15066.62596,14998.756
2307,535.2916667,15068.79985,15002.633
2308,535.3125,15070.94605,15006.134
2309,535.3333333,15072.95846,15009.09
2310,535.3541667,15074.49537,15010.021
2311,535.375,15075.6156,15007.102
2312,535.3958333,15076.61715,15001.786
2313,535.4166667,15077.75588,14997.102
2314,535.4375,15078.79692,14994.904
2315,535.4583333,15079.62629,14995.153
2316,535.4791667,15080.31068,14996.6875
2317,535.5,15081.01155,14998.354
2318,535.5208333,15081.96636,14999.988
2319,535.5416667,15083.25427,15002.163
2320,535.5625,15084.36993,15004.849
2321,535.5833333,15085.15822,15007.057
2322,535.6041667,15085.8629,15008.562
2323,535.625,15086.45595,15009.905
2324,535.6458333,15087.09992,15011.184
2325,535.6666667,15087.60414,15012.424
2326,535.6875,15088.01385,15013.322
2327,535.7083333,15088.4033,15013.829
2328,535.7291667,15088.689080000002,15013.551
2329,535.75,15089.0568,15011.875
2330,535.7708333,15089.74931,15009.658
2331,535.7916667,15090.80604,15008.645
2332,535.8125,15092.16852,15009.68
2333,535.8333333,15093.44778,15012.495
2334,535.8541667,15094.78261,15015.838
2335,535.875,15096.26865,15019.051
2336,535.8958333,15097.9709,15021.986
2337,535.9166667,15100.22576,15024.851
2338,535.9375,15102.59179,15028.15
2339,535.9583333,15104.81547,15031.627
2340,535.9791667,15106.72851,15035.12
2341,536.0,15109.29072,15038.449
2342,536.0208333,15111.715730000002,15042.382
2343,536.0416667,15114.4118,15046.054
2344,536.0625,15117.89885,15049.923
2345,536.0833333,15121.70532,15054.708
2346,536.1041667,15125.65329,15060.014
2347,536.125,15129.88234,15065.51
2348,536.1458333,15133.68085,15071.116
2349,536.1666667,15137.327119999998,15076.026
2350,536.1875,15140.74178,15080.638
2351,536.2083333,15144.04729,15085.15
2352,536.2291667,15147.50048,15089.753
2353,536.25,15150.93417,15094.633
2354,536.2708333,15154.22258,15099.472
2355,536.2916667,15157.26625,15103.923
2356,536.3125,15159.95859,15107.645
2357,536.3333333,15162.189019999998,15110.242
2358,536.3541667,15164.36019,15110.782
2359,536.375,15166.66665,15109.038
2360,536.3958333,15169.04387,15106.668
2361,536.4166667,15171.44986,15105.325
2362,536.4375,15173.67635,15105.614
2363,536.4583333,15175.58142,15107.301
2364,536.4791667,15177.155530000002,15109.603
2365,536.5,15178.44405,15111.75
2366,536.5208333,15179.86049,15113.459
2367,536.5416667,15181.422530000002,15115.21
2368,536.5625,15182.89692,15117.062
2369,536.5833333,15184.23751,15118.669
2370,536.6041667,15185.48761,15119.9795
2371,536.625,15186.7901,15121.16
2372,536.6458333,15188.05174,15122.446
2373,536.6666667,15189.17568,15123.766
2374,536.6875,15190.48949,15124.986
2375,536.7083333,15191.9682,15126.339
2376,536.7291667,15193.260430000002,15127.3125
2377,536.75,15194.3547,15126.942
2378,536.7708333,15195.57242,15125.57
2379,536.7916667,15197.225730000002,15124.411
2380,536.8125,15199.34151,15124.358
2381,536.8333333,15202.02739,15125.638
2382,536.8541667,15204.776919999998,15128.059
2383,536.875,15207.32921,15130.665
2384,536.8958332999998,15209.44156,15133.0
2385,536.9166667000002,15211.79146,15134.944
2386,536.9375,15214.243880000002,15137.368
2387,536.9583332999998,15217.26686,15140.339
2388,536.9791667000002,15220.38269,15144.18
2389,537.0,15223.906169999998,15148.176
2390,537.0208332999998,15227.66456,15152.521
2391,537.0416667000002,15231.508919999998,15157.113
2392,537.0625,15234.98494,15161.742
2393,537.0833332999998,15238.34197,15165.827
2394,537.1041667000002,15241.6193,15169.681
2395,537.125,15244.82773,15173.584
2396,537.1458332999998,15247.90475,15177.6
2397,537.1666667000002,15250.833319999998,15181.572
2398,537.1875,15253.83838,15185.4795
2399,537.2083332999998,15256.940169999998,15189.664
2400,537.2291667000002,15259.52014,15194.084
2401,537.25,15261.96095,15197.901
2402,537.2708332999998,15263.6996,15201.282
2403,537.2916667000002,15264.914530000002,15203.644
2404,537.3125,15266.06436,15205.199
2405,537.3333332999998,15267.1647,15206.3955
2406,537.3541667000002,15268.5907,15206.397
2407,537.375,15270.15509,15204.431
2408,537.3958332999998,15271.44157,15201.192
2409,537.4166667000002,15272.55704,15198.106
2410,537.4375,15273.36135,15196.294
2411,537.4583332999998,15273.93248,15195.651
2412,537.4791667000002,15274.407769999998,15195.702
2413,537.5,15274.93062,15196.02
2414,537.5208332999998,15275.45251,15196.4375
2415,537.5416667000002,15276.127730000002,15196.88
2416,537.5625,15276.85913,15197.568
2417,537.5833332999998,15277.45048,15198.48
2418,537.6041667000002,15278.05484,15199.504
2419,537.625,15278.15102,15200.809
2420,537.6458332999998,15278.68115,15201.767
2421,537.6666667000002,15279.03906,15203.113
2422,537.6875,15279.3096,15204.156
2423,537.7083332999998,15279.644019999998,15204.829
2424,537.7291667000002,15279.816680000002,15204.76
2425,537.75,15279.630469999998,15203.176
2426,537.7708332999998,15278.96958,15200.418
2427,537.7916667000002,15277.7807,15197.534
2428,537.8125,15276.65399,15195.168
2429,537.8333332999998,15275.61715,15193.874
2430,537.8541667000002,15274.40665,15193.118
2431,537.875,15272.98067,15192.113
2432,537.8958332999998,15271.21483,15190.773
2433,537.9166667000002,15269.94005,15189.246
2434,537.9375,15268.385080000002,15188.439
2435,537.9583332999998,15266.74785,15187.597
2436,537.9791667000002,15264.82576,15186.834
2437,538.0,15262.67227,15185.893
2438,538.0208332999998,15260.34578,15184.708
2439,538.0416667000002,15257.79267,15183.3125
2440,538.0625,15255.048880000002,15181.729
2441,538.0833332999998,15252.37624,15179.992
2442,538.1041667000002,15249.4722,15178.313
2443,538.125,15246.546380000002,15176.535
2444,538.1458332999998,15244.04296,15174.935
2445,538.1666667000002,15240.59649,15173.848
2446,538.1875,15237.691669999998,15171.891
2447,538.2083332999998,15234.18715,15170.34
2448,538.2291667000002,15230.4057,15168.066
2449,538.25,15226.88201,15165.295
2450,538.2708332999998,15222.62811,15162.559
2451,538.2916667000002,15217.988330000002,15159.066
2452,538.3125,15213.91095,15155.114
2453,538.3333332999998,15209.00977,15151.356
2454,538.3541667000002,15204.59287,15145.72
2455,538.375,15199.96958,15138.642
2456,538.3958332999998,15195.68962,15130.515
2457,538.4166667000002,15191.21168,15123.457
2458,538.4375,15186.76189,15117.535
2459,538.4583332999998,15181.74342,15112.642
2460,538.4791667000002,15176.005180000002,15107.617
2461,538.5,15170.6019,15101.92
2462,538.5208332999998,15165.09816,15096.457
2463,538.5416667000002,15160.25508,15090.95
2464,538.5625,15154.62265,15086.251
2465,538.5833332999998,15149.75834,15081.151
2466,538.6041667000002,15144.92246,15077.243
2467,538.625,15140.14634,15073.992
2468,538.6458332999998,15135.47135,15071.224
2469,538.6666667000002,15130.88236,15068.59
2470,538.6875,15126.39757,15065.825
2471,538.7083332999998,15121.95375,15062.834
2472,538.7291667000002,15117.41726,15059.065
2473,538.75,15112.73967,15053.789
2474,538.7708332999998,15108.44605,15047.615
2475,538.7916667000002,15104.79757,15042.393
2476,538.8125,15101.879680000002,15039.085
2477,538.8333332999998,15099.57286,15037.752
2478,538.8541667000002,15097.49556,15037.528
2479,538.875,15095.47796,15037.205
2480,538.8958332999998,15093.89054,15036.486
2481,538.9166667000002,15092.81132,15036.065
2482,538.9375,15091.35419,15036.017
2483,538.9583332999998,15090.77813,15035.243
2484,538.9791667000002,15090.42362,15035.155
2485,539.0,15090.823519999998,15035.722
2486,539.0208332999998,15091.554730000002,15037.552
2487,539.0416667000002,15092.51911,15039.98
2488,539.0625,15093.90384,15042.851
2489,539.0833332999998,15095.67278,15046.575
2490,539.1041667000002,15097.71996,15050.936
2491,539.125,15099.47095,15055.317
2492,539.1458332999998,15101.08369,15058.899
2493,539.1666667000002,15102.88323,15061.843
2494,539.1875,15104.54252,15064.692
2495,539.2083332999998,15106.372469999998,15067.372
2496,539.2291667000002,15108.16894,15070.333
2497,539.25,15109.92756,15073.459
2498,539.2708332999998,15111.40419,15076.584
2499,539.2916667000002,15112.60336,15079.21
2500,539.3125,15113.61346,15080.9795
2501,539.3333332999998,15114.50735,15081.541
2502,539.3541667000002,15115.65919,15079.549
2503,539.375,15116.78742,15074.231
2504,539.3958332999998,15117.91759,15067.469
2505,539.4166667000002,15118.91118,15061.932
2506,539.4375,15119.62911,15058.825
2507,539.4583332999998,15120.03014,15058.253
2508,539.4791667000002,15120.18234,15058.954
2509,539.5,15120.25099,15059.464
2510,539.5208332999998,15120.1961,15059.441
2511,539.5416667000002,15120.529880000002,15059.156
2512,539.5625,15120.54169,15059.368
2513,539.5833332999998,15120.325680000002,15059.442
2514,539.6041667000002,15120.76941,15059.485
2515,539.625,15121.13577,15060.389
2516,539.6458332999998,15121.28677,15061.204
2517,539.6666667000002,15121.01374,15061.451
2518,539.6875,15120.6619,15060.891
2519,539.7083332999998,15120.23103,15059.955
2520,539.7291667000002,15119.678280000002,15058.009
2521,539.75,15119.21527,15054.134
2522,539.7708332999998,15118.53191,15049.347
2523,539.7916667000002,15118.08442,15045.102
2524,539.8125,15117.79436,15042.704
2525,539.8333332999998,15117.71171,15041.895
2526,539.8541667000002,15117.47319,15041.685
2527,539.875,15117.13821,15040.721
2528,539.8958332999998,15116.98575,15039.17
2529,539.9166667000002,15117.01848,15038.04
2530,539.9375,15116.86675,15037.657
2531,539.9583332999998,15116.52191,15037.56
2532,539.9791667000002,15116.10831,15037.553
2533,540.0,15115.83053,15037.666
2534,540.0208332999998,15115.84674,15038.264
2535,540.0416667000002,15116.023319999998,15039.75
2536,540.0625,15116.03469,15041.765
2537,540.0833332999998,15115.85299,15043.538
2538,540.1041667000002,15115.57584,15044.972
2539,540.125,15115.16322,15046.373
2540,540.1458332999998,15114.38906,15047.669
2541,540.1666667000002,15113.18945,15048.438
2542,540.1875,15111.74141,15048.524
2543,540.2083332999998,15109.75992,15048.116
2544,540.2291667000002,15107.84916,15047.03
2545,540.25,15105.79912,15045.927
2546,540.2708332999998,15103.23019,15044.586
2547,540.2916667000002,15100.16788,15042.545
2548,540.3125,15096.92709,15039.49
2549,540.3333332999998,15093.567319999998,15035.169
2550,540.3541667000002,15090.09426,15027.942
2551,540.375,15085.60062,15016.293
2552,540.3958332999998,15081.4987,15001.445
2553,540.4166667000002,15077.12849,14987.773
2554,540.4375,15072.549830000002,14976.463
2555,540.4583332999998,15067.89908,14968.37
2556,540.4791667000002,15062.96728,14962.747
2557,540.5,15057.81468,14957.749
2558,540.5208332999998,15052.710330000002,14952.685
2559,540.5416667000002,15047.8841,14948.051
2560,540.5625,15042.79855,14944.232
2561,540.5833332999998,15037.67831,14940.535
2562,540.6041667000002,15032.3737,14937.018
2563,540.625,15026.9451,14933.485
2564,540.6458332999998,15021.44934,14929.7295
2565,540.6666667000002,15015.97776,14925.47
2566,540.6875,15010.81678,14920.685
2567,540.7083332999998,15005.91474,14915.672
2568,540.7291667000002,15000.99569,14909.935
2569,540.75,14995.92886,14902.595
2570,540.7708332999998,14991.12422,14894.286
2571,540.7916667000002,14986.50918,14886.875
2572,540.8125,14982.20532,14880.829
2573,540.8333332999998,14978.03546,14875.947
2574,540.8541667000002,14973.84545,14871.687
2575,540.875,14969.63109,14867.793
2576,540.8958332999998,14965.56397,14864.285
2577,540.9166667000002,14961.809180000002,14861.384
2578,540.9375,14958.42165,14859.218
2579,540.9583332999998,14955.28317,14857.748
2580,540.9791667000002,14952.33065,14856.461
2581,541.0,14949.30699,14854.855
2582,541.0208332999998,14946.74159,14852.839
2583,541.0416667000002,14944.08965,14851.422
2584,541.0625,14941.55726,14850.47
2585,541.0833332999998,14938.86882,14850.269
2586,541.1041667000002,14936.409,14850.067
2587,541.125,14933.83493,14849.683
2588,541.1458332999998,14931.37521,14848.952
2589,541.1666667000002,14928.97179,14848.602
2590,541.1875,14926.508430000002,14848.486
2591,541.2083332999998,14923.937780000002,14848.041
2592,541.2291667000002,14921.20179,14847.129
2593,541.25,14918.34718,14845.881
2594,541.2708332999998,14915.34392,14844.411
2595,541.2916667000002,14912.06737,14842.616
2596,541.3125,14908.76928,14840.194
2597,541.3333332999998,14905.18679,14837.079
2598,541.3541667000002,14902.02567,14831.9375
2599,541.375,14899.05724,14824.33
2600,541.3958332999998,14896.123769999998,14815.048
2601,541.4166667000002,14893.1238,14805.98
2602,541.4375,14889.93754,14798.78
2603,541.4583332999998,14886.61586,14794.124
2604,541.4791667000002,14883.24148,14791.278
2605,541.5,14879.9431,14788.988
2606,541.5208332999998,14876.93187,14786.603
2607,541.5416667000002,14874.253530000002,14784.262
2608,541.5625,14872.09125,14782.43
2609,541.5833332999998,14870.10817,14781.699
2610,541.6041667000002,14868.40094,14781.533
2611,541.625,14867.125569999998,14781.579
2612,541.6458332999998,14866.21953,14782.055
2613,541.6666667000002,14864.97713,14783.186
2614,541.6875,14864.37228,14783.882
2615,541.7083332999998,14863.64779,14784.363
2616,541.7291667000002,14864.3633,14783.476
2617,541.75,14865.08316,14782.528
2618,541.7708332999998,14865.5957,14781.213
2619,541.7916667000002,14867.112680000002,14780.965
2620,541.8125,14869.73737,14783.075
2621,541.8333332999998,14871.6465,14786.651
2622,541.8541667000002,14874.06646,14789.429
2623,541.875,14878.591019999998,14792.629
2624,541.8958332999998,14882.64236,14797.878
2625,541.9166667000002,14887.04709,14802.751
2626,541.9375,14893.118,14808.006
2627,541.9583332999998,14898.989480000002,14814.886
2628,541.9791667000002,14903.54729,14821.645
2629,542.0,14910.5348,14827.228
2630,542.0208332999998,14915.99548,14835.154
2631,542.0416667000002,14923.144580000002,14841.766
2632,542.0625,14930.25169,14850.259
2633,542.0833332999998,14937.78155,14859.182
2634,542.1041667000002,14945.26805,14868.756
2635,542.125,14952.73158,14878.134
2636,542.1458332999998,14960.14436,14887.263
2637,542.1666667000002,14968.01889,14896.36
2638,542.1875,14975.7689,14905.902
2639,542.2083332999998,14983.21984,14915.082
2640,542.2291667000002,14990.19091,14923.82
2641,542.25,14997.52541,14932.268
2642,542.2708332999998,15004.42342,14941.127
2643,542.2916667000002,15011.06974,14949.325
2644,542.3125,15017.64629,14956.844
2645,542.3333332999998,15024.1509,14963.745
2646,542.3541667000002,15030.6447,14968.972
2647,542.375,15036.83682,14971.317
2648,542.3958332999998,15042.74932,14971.568
2649,542.4166667000002,15048.91291,14971.896
2650,542.4375,15054.96679,14974.306
2651,542.4583332999998,15060.7612,14978.893
