,Time (d),Biogas_meas_Pearson (m3/d),Biogas_pred_Pearson (m3/d)
2758,602.1666667000002,15060.34752,14928.522
2759,602.2083332999998,15054.78453,14923.293
2760,602.25,15048.08246,14917.752
2761,602.2916667000002,15041.86947,14911.293
2762,602.3333332999998,15035.0062,14905.686
2763,602.375,15026.85659,14899.157
2764,602.4166667000002,15018.83955,14891.371
2765,602.4583332999998,15011.0331,14883.982
2766,602.5,15002.77351,14876.466
2767,602.5416667000002,14994.558619999998,14868.12
2768,602.5833332999998,14987.96811,14860.132
2769,602.625,14982.97822,14854.362
2770,602.6666667000002,14977.13031,14850.116
2771,602.7083332999998,14971.0348,14844.373
2772,602.75,14967.15447,14838.683
2773,602.7916667000002,14965.00047,14835.648
2774,602.8333332999998,14963.50412,14834.01
2775,602.875,14963.291680000002,14832.873
2776,602.9166667000002,14964.8742,14833.094
2777,602.9583332999998,14966.71488,14834.872
2778,603.0,14969.3607,14836.626
2779,603.0416667000002,14973.00734,14839.38
2780,603.0833332999998,14976.84107,14843.04
2781,603.125,14980.14209,14846.638
2782,603.1666667000002,14983.84131,14849.753
2783,603.2083332999998,14987.11811,14853.363
2784,603.25,14989.45189,14856.292
2785,603.2916667000002,14990.94408,14858.284
2786,603.3333332999998,14992.87563,14859.518
2787,603.375,14994.757280000002,14861.688
2788,603.4166667000002,14997.29548,14863.748
2789,603.4583332999998,14999.531,14866.738
2790,603.5,15002.03674,14868.485
2791,603.5416667000002,15006.8993,14870.816
2792,603.5833332999998,15012.3163,14875.872
2793,603.625,15018.049030000002,14881.058
2794,603.6666667000002,15024.83184,14886.887
2795,603.7083332999998,15033.3381,14894.195
2796,603.75,15041.74526,14903.408
2797,603.7916667000002,15052.15634,14912.266
2798,603.8333332999998,15063.90334,14923.833
2799,603.875,15077.258719999998,14936.145
2800,603.9166667000002,15092.58939,14950.202
2801,603.9583332999998,15108.21254,14966.36
2802,604.0,15123.05179,14981.937
2803,604.0416667000002,15139.73997,14997.157
2804,604.0833332999998,15157.05574,15014.881
2805,604.125,15174.982069999998,15033.881
2806,604.1666667000002,15191.69893,15053.165
2807,604.2083332999998,15206.95598,15070.267
2808,604.25,15220.6109,15084.627
2809,604.2916667000002,15232.57639,15096.643
2810,604.3333332999998,15243.79775,15106.737
2811,604.375,15253.59991,15116.381
2812,604.4166667000002,15261.27684,15124.365
2813,604.4583332999998,15268.26295,15129.972
2814,604.5,15273.72369,15134.832
2815,604.5416667000002,15277.99153,15137.942
2816,604.5833332999998,15281.29943,15140.582
2817,604.625,15284.22994,15142.797
2818,604.6666667000002,15286.39641,15145.609
2819,604.7083332999998,15287.84653,15147.68
2820,604.75,15289.49679,15149.41
2821,604.7916667000002,15291.07817,15151.579
2822,604.8333332999998,15292.45045,15153.332
2823,604.875,15294.33667,15154.629
2824,604.9166667000002,15296.62521,15156.536
2825,604.9583332999998,15298.99398,15158.733
2826,605.0,15301.88808,15161.089
2827,605.0416667000002,15304.17046,15164.183
2828,605.0833332999998,15305.39937,15166.011
2829,605.125,15305.83182,15166.643
2830,605.1666667000002,15305.49505,15166.4795
2831,605.2083332999998,15304.16556,15165.674
2832,605.25,15300.59726,15163.516
2833,605.2916667000002,15295.66463,15159.128
2834,605.3333332999998,15290.20108,15153.551
2835,605.375,15283.40631,15147.899
2836,605.4166667000002,15275.90347,15140.9795
2837,605.4583332999998,15268.73154,15133.921
2838,605.5,15261.66357,15126.932
2839,605.5416667000002,15255.35525,15120.118
2840,605.5833332999998,15249.52996,15114.242
2841,605.625,15243.72504,15108.704
2842,605.6666667000002,15238.986380000002,15103.118
2843,605.7083332999998,15235.19335,15099.065
2844,605.75,15233.291330000002,15096.028
2845,605.7916667000002,15233.01249,15095.676
2846,605.8333332999998,15233.67901,15096.576
2847,605.875,15235.65702,15098.002
2848,605.9166667000002,15238.522830000002,15100.478
2849,605.9583332999998,15243.263980000002,15103.714
2850,606.0,15249.407969999998,15109.51
2851,606.0416667000002,15255.41776,15116.501
2852,606.0833332999998,15262.461269999998,15123.119
2853,606.125,15269.86221,15130.675
2854,606.1666667000002,15277.694769999998,15138.614
2855,606.2083332999998,15284.69015,15146.861
2856,606.25,15290.89002,15153.748
2857,606.2916667000002,15296.96618,15159.65
2858,606.3333332999998,15301.926130000002,15165.455
2859,606.375,15305.80672,15169.615
2860,606.4166667000002,15309.08251,15172.787
2861,606.4583332999998,15312.44676,15175.375
2862,606.5,15315.27223,15177.824
2863,606.5416667000002,15317.22654,15179.451
2864,606.5833332999998,15318.68229,15180.636
2865,606.625,15319.15512,15181.884
2866,606.6666667000002,15319.03441,15182.189
2867,606.7083332999998,15318.239619999998,15182.472
2868,606.75,15316.09161,15181.719
2869,606.7916667000002,15314.19041,15179.45
2870,606.8333332999998,15312.54676,15177.9375
2871,606.875,15310.05297,15176.199
2872,606.9166667000002,15306.68539,15173.024
2873,606.9583332999998,15302.7183,15168.707
2874,607.0,15298.56953,15164.066
2875,607.0416667000002,15293.87962,15159.416
2876,607.0833332999998,15287.17544,15154.043
2877,607.125,15279.81909,15146.688
2878,607.1666667000002,15270.91119,15138.721
2879,607.2083332999998,15261.173669999998,15129.242
2880,607.25,15249.19716,15119.135
2881,607.2916667000002,15235.149619999998,15106.627
2882,607.3333332999998,15220.78029,15092.452
2883,607.375,15205.5172,15078.553
2884,607.4166667000002,15187.64605,15063.52
2885,607.4583332999998,15170.31923,15046.104
2886,607.5,15152.95099,15029.538
2887,607.5416667000002,15134.61928,15012.512
2888,607.5833332999998,15116.12601,14994.316
2889,607.625,15097.59995,14976.317
2890,607.6666667000002,15079.46332,14958.146
2891,607.7083332999998,15061.63214,14940.797
2892,607.75,15043.84859,14923.773
2893,607.7916667000002,15026.25833,14906.868
2894,607.8333332999998,15009.92414,14890.103
2895,607.875,14995.08373,14874.895
2896,607.9166667000002,14980.54408,14861.0205
2897,607.9583332999998,14967.01765,14846.996
2898,608.0,14955.42051,14834.242
2899,608.0416667000002,14944.83794,14823.408
2900,608.0833332999998,14934.69106,14813.25
2901,608.125,14925.1411,14803.426
2902,608.1666667000002,14916.351030000002,14794.163
2903,608.2083332999998,14907.8784,14785.752
2904,608.25,14899.14441,14777.557
2905,608.2916667000002,14889.77943,14769.062
2906,608.3333332999998,14880.73548,14760.087
2907,608.375,14872.039880000002,14751.686
2908,608.4166667000002,14862.9674,14743.75
2909,608.4583332999998,14852.96599,14735.135
2910,608.5,14842.7121,14725.166
2911,608.5416667000002,14833.23366,14715.019
2912,608.5833332999998,14823.99833,14705.853
2913,608.625,14814.49634,14696.759
2914,608.6666667000002,14805.17181,14687.621
2915,608.7083332999998,14795.5219,14678.755
2916,608.75,14786.25864,14669.512
2917,608.7916667000002,14778.05124,14660.971
2918,608.8333332999998,14770.36603,14653.464
2919,608.875,14763.43726,14646.318
2920,608.9166667000002,14756.58846,14639.914
2921,608.9583332999998,14749.9349,14633.213
2922,609.0,14743.91215,14626.763
