,Time (d),Biogas_meas_Pearson_NPC (m3/d),Biogas_pred_Pearson_NPC (m3/d)
3701,602.90625,14964.39096,14425.036
3702,602.9375,14965.56756,14423.124
3703,602.96875,14967.30658,14420.949
3704,603.0,14969.3607,14419.792
3705,603.03125,14971.99098,14421.5
3706,603.0625,14975.00021,14425.183
3707,603.09375,14977.63644,14428.261
3708,603.125,14980.14209,14429.951
3709,603.15625,14983.009719999998,14431.907
3710,603.1875,14985.63258,14436.121
3711,603.21875,14987.75297,14440.93
3712,603.25,14989.45189,14444.839
3713,603.28125,14990.62322,14448.363
3714,603.3125,14991.81074,14451.507
3715,603.34375,14993.39911,14456.121
3716,603.375,14994.757280000002,14454.557
3717,603.40625,14996.62369,14440.208
3718,603.4375,14998.53355,14430.982
3719,603.46875,14999.99689,14429.245
3720,603.5,15002.03674,14430.638
3721,603.53125,15005.52741,14434.993
3722,603.5625,15009.53222,14443.803
3723,603.59375,15013.66924,14451.545
3724,603.625,15018.049030000002,14454.748
3725,603.65625,15023.07856,14456.2705
3726,603.6875,15028.81116,14459.617
3727,603.71875,15035.4383,14464.242
3728,603.75,15041.74526,14462.076
3729,603.78125,15049.34589,14451.492
3730,603.8125,15058.2531,14448.775
3731,603.84375,15067.19028,14452.218
3732,603.875,15077.258719999998,14455.99
3733,603.90625,15088.70762,14461.751
3734,603.9375,15100.45842,14473.312
3735,603.96875,15111.65292,14481.68
3736,604.0,15123.05179,14483.505
3737,604.03125,15135.60901,14484.534
3738,604.0625,15148.33457,14489.378
3739,604.09375,15161.121319999998,14500.097
3740,604.125,15174.982069999998,14515.058
3741,604.15625,15187.618369999998,14530.862
3742,604.1875,15199.28028,14545.239
3743,604.21875,15210.41185,14556.71
3744,604.25,15220.6109,14566.026
3745,604.28125,15229.77107,14574.32
3746,604.3125,15238.302130000002,14581.931
3747,604.34375,15246.36985,14588.163
3748,604.375,15253.59991,14577.022
3749,604.40625,15259.58016,14542.778
3750,604.4375,15264.84219,14513.163
3751,604.46875,15269.68307,14503.8545
3752,604.5,15273.72369,14505.625
3753,604.53125,15276.94995,14504.314
3754,604.5625,15279.74767,14501.9375
3755,604.59375,15282.000369999998,14498.759
3756,604.625,15284.22994,14498.3125
3757,604.65625,15286.06791,14504.057
3758,604.6875,15287.18583,14508.57
3759,604.71875,15288.22312,14508.906
3760,604.75,15289.49679,14505.142
3761,604.78125,15290.73459,14498.012
3762,604.8125,15291.74496,14491.879
3763,604.84375,15292.885,14486.588
3764,604.875,15294.33667,14481.737
3765,604.90625,15296.03951,14478.141
3766,604.9375,15297.77976,14474.965
3767,604.96875,15299.65468,14471.331
3768,605.0,15301.88808,14470.482
3769,605.03125,15303.84753,14474.453
3770,605.0625,15304.96494,14477.605
3771,605.09375,15305.64493,14479.245
3772,605.125,15305.83182,14481.299
3773,605.15625,15305.6092,14484.919
3774,605.1875,15304.93195,14491.581
3775,605.21875,15303.89282,14498.403
3776,605.25,15300.59726,14503.423
3777,605.28125,15297.152430000002,14507.367
3778,605.3125,15293.106919999998,14510.463
3779,605.34375,15288.491580000002,14513.365
3780,605.375,15283.40631,14503.953
3781,605.40625,15278.061269999998,14476.274
3782,605.4375,15272.29137,14456.544
3783,605.46875,15266.96244,14452.889
3784,605.5,15261.66357,14459.335
3785,605.53125,15256.881980000002,14468.966
3786,605.5625,15252.42626,14479.38
3787,605.59375,15248.058180000002,14488.962
3788,605.625,15243.72504,14495.322
3789,605.65625,15240.04521,14498.626
3790,605.6875,15236.984219999998,14503.089
3791,605.71875,15234.486019999998,14503.636
3792,605.75,15233.291330000002,14499.534
3793,605.78125,15233.15787,14496.322
3794,605.8125,15233.29495,14495.66
3795,605.84375,15234.27636,14495.845
3796,605.875,15235.65702,14496.729
3797,605.90625,15237.67012,14498.486
3798,605.9375,15240.60835,14499.379
3799,605.96875,15244.85564,14506.051
3800,606.0,15249.407969999998,14520.004
3801,606.03125,15254.28526,14536.173
3802,606.0625,15258.907630000003,14551.724
3803,606.09375,15264.2999,14568.201
3804,606.125,15269.86221,14587.546
3805,606.15625,15275.63101,14610.748
3806,606.1875,15281.3156,14638.181
3807,606.21875,15286.33502,14664.706
3808,606.25,15290.89002,14688.858
3809,606.28125,15295.61554,14717.256
3810,606.3125,15299.75854,14756.413
3811,606.34375,15303.07973,14780.712
3812,606.375,15305.80672,14755.272
3813,606.40625,15308.49451,14693.513
3814,606.4375,15310.8275,14657.116
3815,606.46875,15313.10706,14659.275
3816,606.5,15315.27223,14677.069
3817,606.53125,15316.59046,14690.285
3818,606.5625,15317.96394,14703.362
3819,606.59375,15318.9837,14724.202
3820,606.625,15319.15512,14744.553
3821,606.65625,15319.200319999998,14759.721
3822,606.6875,15318.80885,14777.484
3823,606.71875,15317.88271,14783.988
3824,606.75,15316.09161,14761.48
3825,606.78125,15314.79959,14721.013
3826,606.8125,15313.34378,14705.042
3827,606.84375,15312.02239,14705.138
3828,606.875,15310.05297,14699.055
3829,606.90625,15307.55084,14682.93
3830,606.9375,15304.50797,14664.842
3831,606.96875,15301.81592,14652.341
3832,607.0,15298.56953,14647.453
3833,607.03125,15294.85736,14648.873
3834,607.0625,15290.40745,14652.181
3835,607.09375,15285.43319,14655.713
3836,607.125,15279.81909,14660.909
3837,607.15625,15273.19562,14668.503
3838,607.1875,15266.16605,14675.151
3839,607.21875,15258.106930000002,14685.715
3840,607.25,15249.19716,14698.553
3841,607.28125,15238.82018,14705.526
3842,607.3125,15228.56915,14709.457
3843,607.34375,15217.6899,14715.843
3844,607.375,15205.5172,14696.871
3845,607.40625,15192.0532,14633.114
3846,607.4375,15178.94569,14576.369
3847,607.46875,15166.26986,14559.414
3848,607.5,15152.95099,14571.867
3849,607.53125,15139.28008,14584.236
3850,607.5625,15125.378319999998,14579.824
3851,607.59375,15111.54321,14572.847
3852,607.625,15097.59995,14569.806
3853,607.65625,15083.88765,14563.161
3854,607.6875,15070.496830000002,14558.515
3855,607.71875,15057.05935,14553.762
3856,607.75,15043.84859,14541.25
3857,607.78125,15030.58938,14519.964
3858,607.8125,15017.865719999998,14499.004
3859,607.84375,15006.18095,14487.625
3860,607.875,14995.08373,14485.775
3861,607.90625,14984.17243,14486.101
3862,607.9375,14973.53756,14481.965
3863,607.96875,14963.924619999998,14478.507
3864,608.0,14955.42051,14482.002
3865,608.03125,14947.35522,14491.697
3866,608.0625,14939.576980000002,14515.771
3867,608.09375,14932.25299,14520.477
3868,608.125,14925.1411,14523.368
3869,608.15625,14918.45432,14526.192
3870,608.1875,14912.07761,14531.677
3871,608.21875,14905.619819999998,14538.224
3872,608.25,14899.14441,14542.524
3873,608.28125,14892.12337,14543.736
3874,608.3125,14885.182019999998,14545.175
3875,608.34375,14878.52795,14546.851
3876,608.375,14872.039880000002,14536.752
3877,608.40625,14865.326169999998,14512.155
3878,608.4375,14858.05428,14490.819
3879,608.46875,14850.31024,14478.461
3880,608.5,14842.7121,14471.987
3881,608.53125,14835.50169,14467.265
3882,608.5625,14828.729619999998,14466.697
3883,608.59375,14821.63869,14466.601
3884,608.625,14814.49634,14463.476
3885,608.65625,14807.53974,14461.329
3886,608.6875,14800.409919999998,14461.78
3887,608.71875,14793.102330000003,14459.069
3888,608.75,14786.25864,14450.91
3889,608.78125,14780.098869999998,14443.242
3890,608.8125,14774.18637,14439.927
3891,608.84375,14768.53349,14437.931
3892,608.875,14763.43726,14435.905
3893,608.90625,14758.31351,14434.983
3894,608.9375,14753.1875,14431.612
3895,608.96875,14748.50018,14427.661
3896,609.0,14743.91215,14425.86
