,Time (d),NH4_meas_Pearson_NPC (gN/m3),NH4_pred_Pearson_NPC (gN/m3)
3425,594.28125,0.647653393,0.7724205
3426,594.3125,0.642915858,0.76859856
3427,594.34375,0.637517397,0.76505333
3428,594.375,0.631695815,0.75737774
3429,594.40625,0.625498428,0.7425688
3430,594.4375,0.619030116,0.7293556
3431,594.46875,0.612520232,0.72103524
3432,594.5,0.60617108,0.7180301
3433,594.53125,0.600534644,0.71886116
3434,594.5625,0.596573285,0.7205508
3435,594.59375,0.595080325,0.72150785
3436,594.625,0.596091967,0.7213937
3437,594.65625,0.5990503189999999,0.7217809
3438,594.6875,0.603306695,0.7243185
3439,594.71875,0.608209006,0.727444
3440,594.75,0.61304981,0.7300269
3441,594.78125,0.617000027,0.7306997
3442,594.8125,0.6194755789999999,0.73291445
3443,594.84375,0.62028368,0.74045664
3444,594.875,0.61959681,0.7494864
3445,594.90625,0.617890144,0.75623155
3446,594.9375,0.615772821,0.76079905
3447,594.96875,0.6139699439999999,0.76567024
3448,595.0,0.6132146239999999,0.7688501
3449,595.03125,0.613916151,0.7688889
3450,595.0625,0.616114795,0.76828873
3451,595.09375,0.619513511,0.7687612
3452,595.125,0.6234055310000001,0.7680076
3453,595.15625,0.627169371,0.7662999
3454,595.1875,0.630690179,0.7650771
3455,595.21875,0.634153387,0.763182
3456,595.25,0.63748443,0.7609988
3457,595.28125,0.640136901,0.7592142
3458,595.3125,0.641360398,0.75761825
3459,595.34375,0.6404123429999999,0.75516313
3460,595.375,0.636751296,0.74716514
3461,595.40625,0.630171804,0.73078907
3462,595.4375,0.62108371,0.7158459
3463,595.46875,0.6106460539999999,0.7068268
3464,595.5,0.6001431660000001,0.7046234
3465,595.53125,0.591235128,0.70595855
3466,595.5625,0.585329165,0.70627946
3467,595.59375,0.583026132,0.7057383
3468,595.625,0.584322849,0.7062183
3469,595.65625,0.5887223739999999,0.7096111
3470,595.6875,0.595380899,0.71556574
3471,595.71875,0.603081003,0.7219239
3472,595.75,0.610356097,0.7248384
3473,595.78125,0.616065023,0.7258668
3474,595.8125,0.619581676,0.7317301
3475,595.84375,0.620886636,0.7412743
3476,595.875,0.62071109,0.7494949
3477,595.90625,0.620532922,0.75631297
3478,595.9375,0.622308428,0.7630678
3479,595.96875,0.62765801,0.7694089
3480,596.0,0.636691503,0.7735792
3481,596.03125,0.648027829,0.7757543
3482,596.0625,0.659838477,0.77746403
3483,596.09375,0.670541884,0.7789299
3484,596.125,0.679002288,0.7794646
3485,596.15625,0.68444209,0.7785543
3486,596.1875,0.6865074390000001,0.7772577
3487,596.21875,0.685248978,0.7754125
3488,596.25,0.680964245,0.773346
3489,596.28125,0.674108684,0.77130514
3490,596.3125,0.66532783,0.76851463
3491,596.34375,0.655403857,0.7635786
3492,596.375,0.644998703,0.75335145
3493,596.40625,0.634367064,0.73571444
3494,596.4375,0.624005509,0.72029704
3495,596.46875,0.614439782,0.7113254
3496,596.5,0.605668468,0.70925546
3497,596.53125,0.5980243829999999,0.7103089
3498,596.5625,0.592313682,0.7113463
3499,596.59375,0.589215214,0.71163785
3500,596.625,0.5890494620000001,0.7136988
3501,596.65625,0.591827334,0.7184762
3502,596.6875,0.596916618,0.7252669
3503,596.71875,0.603304993,0.730281
3504,596.75,0.610476293,0.7328752
3505,596.78125,0.618543793,0.73480797
3506,596.8125,0.627533916,0.73988193
3507,596.84375,0.636848994,0.74754363
3508,596.875,0.645715279,0.75684595
3509,596.90625,0.65375081,0.7662316
3510,596.9375,0.661122862,0.7745124
3511,596.96875,0.668365015,0.7810734
3512,597.0,0.6761765470000001,0.78709674
3513,597.03125,0.685103793,0.79167676
3514,597.0625,0.6953628820000001,0.7941525
3515,597.09375,0.706856376,0.796603
3516,597.125,0.7195154599999999,0.79831666
3517,597.15625,0.73391432,0.7996482
3518,597.1875,0.7505236839999999,0.8025483
3519,597.21875,0.7686647090000001,0.80418116
3520,597.25,0.7865467979999999,0.80525273
3521,597.28125,0.8016115120000001,0.8064394
3522,597.3125,0.811384546,0.80692995
3523,597.34375,0.814647824,0.8059978
3524,597.375,0.8109691790000001,0.800154
3525,597.40625,0.800756793,0.7860404
3526,597.4375,0.7853658290000002,0.7712152
3527,597.46875,0.7672588319999999,0.7629062
3528,597.5,0.749746268,0.7603112
3529,597.53125,0.7365676050000001,0.7599219
3530,597.5625,0.731460358,0.7611709
3531,597.59375,0.736240228,0.7621992
3532,597.625,0.749886591,0.76351935
3533,597.65625,0.769761815,0.7678222
3534,597.6875,0.792258169,0.77549624
3535,597.71875,0.813338068,0.78125405
3536,597.75,0.8302754059999999,0.7851071
3537,597.78125,0.8419498359999998,0.78781456
3538,597.8125,0.848698959,0.79210955
3539,597.84375,0.8512808009999999,0.79928887
3540,597.875,0.8506367340000001,0.806055
3541,597.90625,0.848305401,0.8118068
3542,597.9375,0.846350873,0.8174557
3543,597.96875,0.8466391180000001,0.8215777
3544,598.0,0.849853078,0.8243479
3545,598.03125,0.8551383849999998,0.82505417
3546,598.0625,0.8607687709999998,0.8238669
3547,598.09375,0.865175009,0.82333213
3548,598.125,0.8673871949999999,0.82199955
3549,598.15625,0.8668452380000001,0.8200429
3550,598.1875,0.8630559900000001,0.8185336
3551,598.21875,0.8558025020000002,0.815174
3552,598.25,0.8452069409999999,0.81138325
3553,598.28125,0.8317794140000001,0.8076756
3554,598.3125,0.8160887949999999,0.8032069
3555,598.34375,0.7983902529999999,0.7978002
3556,598.375,0.778831816,0.7874636
3557,598.40625,0.757572838,0.76912475
3558,598.4375,0.7352148439999999,0.7508599
3559,598.46875,0.7129555809999999,0.7404637
3560,598.5,0.692169632,0.73663
3561,598.53125,0.674030256,0.73501015
3562,598.5625,0.659851414,0.7340876
3563,598.59375,0.650540052,0.73189855
3564,598.625,0.646284131,0.7316068
3565,598.65625,0.64690482,0.7343584
3566,598.6875,0.651555019,0.7388309
3567,598.71875,0.658752103,0.7436771
3568,598.75,0.666858204,0.7473081
3569,598.78125,0.6742692920000001,0.74940425
3570,598.8125,0.6795691009999999,0.7540799
3571,598.84375,0.682002707,0.76161134
3572,598.875,0.681846697,0.77022165
3573,598.90625,0.680258902,0.77881646
3574,598.9375,0.678775605,0.7854546
3575,598.96875,0.678621562,0.78879684
3576,599.0,0.680440693,0.7913621
3577,599.03125,0.684435707,0.79295635
3578,599.0625,0.690257795,0.79254204
3579,599.09375,0.696985431,0.7915121
3580,599.125,0.7034399929999999,0.7908096
3581,599.15625,0.708627508,0.79037005
3582,599.1875,0.711903177,0.78955305
3583,599.21875,0.7128839220000001,0.78816724
3584,599.25,0.711358959,0.7858537
3585,599.28125,0.707368366,0.7825168
3586,599.3125,0.7012192540000001,0.77844715
3587,599.34375,0.693361956,0.77454007
3588,599.375,0.684371726,0.76642734
3589,599.40625,0.67461617,0.74999607
3590,599.4375,0.664498823,0.73340356
3591,599.46875,0.654593215,0.7237285
3592,599.5,0.645554096,0.7205103
3593,599.53125,0.638297075,0.7190099
3594,599.5625,0.633881789,0.717317
3595,599.59375,0.63296966,0.717292
3596,599.625,0.635424798,0.7204618
3597,599.65625,0.640371485,0.7257071
3598,599.6875,0.64642767,0.73220605
3599,599.71875,0.65220096,0.7377626
3600,599.75,0.6569839510000001,0.7412696
3601,599.78125,0.660850449,0.74313766
3602,599.8125,0.664239715,0.747313
3603,599.84375,0.667499343,0.7542348
3604,599.875,0.670792142,0.7629701
3605,599.90625,0.6743898159999999,0.77094537
3606,599.9375,0.67898928,0.77634895
3607,599.96875,0.685584405,0.78110963
3608,600.0,0.6949513820000001,0.7854869
3609,600.03125,0.706668765,0.7872603
3610,600.0625,0.7191107449999999,0.7866822
3611,600.09375,0.7305930829999999,0.78713405
3612,600.125,0.7400307549999999,0.78868616
3613,600.15625,0.7468323140000002,0.78948766
3614,600.1875,0.75077706,0.78909284
3615,600.21875,0.7520446229999999,0.7878024
3616,600.25,0.7511381429999999,0.7859031
3617,600.28125,0.7486339959999998,0.7835291
3618,600.3125,0.744791923,0.7815221
3619,600.34375,0.739439854,0.7803163
3620,600.375,0.732309927,0.7737144
3621,600.40625,0.7231432809999999,0.75813675
3622,600.4375,0.7120074190000001,0.74249464
3623,600.46875,0.6996208079999999,0.733481
3624,600.5,0.687124805,0.7296216
3625,600.53125,0.675589455,0.7276686
3626,600.5625,0.665794319,0.72579336
3627,600.59375,0.658440238,0.7257078
3628,600.625,0.653986347,0.72623444
3629,600.65625,0.65201621,0.7277386
3630,600.6875,0.6517940010000001,0.7314543
3631,600.71875,0.652900015,0.73603034
3632,600.75,0.655180345,0.7393311
3633,600.78125,0.658374546,0.74080396
3634,600.8125,0.662084393,0.7429982
3635,600.84375,0.665800166,0.7480523
3636,600.875,0.668932737,0.7545589
3637,600.90625,0.671076717,0.76132244
3638,600.9375,0.672173982,0.76680523
3639,600.96875,0.6724772109999999,0.77119267
3640,601.0,0.6723118690000001,0.77445585
3641,601.03125,0.67186561,0.7747645
3642,601.0625,0.671116778,0.7736171
3643,601.09375,0.6699071639999999,0.7724868
3644,601.125,0.6680433170000001,0.7706766
3645,601.15625,0.66539103,0.7685052
3646,601.1875,0.661939109,0.76661325
3647,601.21875,0.657837863,0.7640416
3648,601.25,0.653276222,0.7611848
3649,601.28125,0.648353702,0.75915587
3650,601.3125,0.643100821,0.7587483
3651,601.34375,0.637530331,0.7572828
3652,601.375,0.631651188,0.7489884
3653,601.40625,0.625326209,0.7318264
3654,601.4375,0.618710442,0.7154555
3655,601.46875,0.612329781,0.7056867
3656,601.5,0.606626025,0.7034612
3657,601.53125,0.602175463,0.7036553
3658,601.5625,0.599480296,0.7024635
3659,601.59375,0.598740626,0.7028071
3660,601.625,0.59988002,0.70667887
3661,601.65625,0.6025505210000001,0.7124085
3662,601.6875,0.606067154,0.71726406
3663,601.71875,0.609650836,0.7212134
3664,601.75,0.612608654,0.72429925
3665,601.78125,0.6144891729999999,0.7262099
3666,601.8125,0.615279942,0.72845393
3667,601.84375,0.615353125,0.73302794
3668,601.875,0.615278467,0.739486
3669,601.90625,0.615537739,0.74607706
3670,601.9375,0.616311167,0.75104344
3671,601.96875,0.617639712,0.7564796
3672,602.0,0.619517523,0.7594322
3673,602.03125,0.6218591689999999,0.75964427
3674,602.0625,0.624499033,0.7597724
3675,602.09375,0.627227931,0.7588299
3676,602.125,0.629817164,0.75719696
3677,602.15625,0.632012036,0.75567216
3678,602.1875,0.6335577170000001,0.7545686
3679,602.21875,0.634209659,0.7532637
3680,602.25,0.633767537,0.75150293
3681,602.28125,0.632052846,0.750048
3682,602.3125,0.6289404439999999,0.74894667
3683,602.34375,0.62445235,0.74628186
3684,602.375,0.618757572,0.7386423
3685,602.40625,0.61214197,0.7223968
3686,602.4375,0.605099104,0.706658
3687,602.46875,0.598250075,0.6983882
3688,602.5,0.592100466,0.6956954
3689,602.53125,0.587002196,0.69577664
3690,602.5625,0.583344478,0.6987746
3691,602.59375,0.5815933839999999,0.70376277
3692,602.625,0.581987774,0.709218
3693,602.65625,0.58417398,0.7145498
3694,602.6875,0.587613716,0.7195124
3695,602.71875,0.592378289,0.7258773
3696,602.75,0.599092807,0.73195183
3697,602.78125,0.607886946,0.73571104
3698,602.8125,0.617775084,0.7418023
3699,602.84375,0.6274842979999999,0.7511206
3700,602.875,0.636527441,0.76174563
3701,602.90625,0.645199262,0.7727879
3702,602.9375,0.6539279060000001,0.7832947
3703,602.96875,0.662911926,0.7907651
3704,603.0,0.672308474,0.79542994
3705,603.03125,0.6821186490000001,0.79743457
3706,603.0625,0.6918851709999999,0.79777974
3707,603.09375,0.700763406,0.7976951
3708,603.125,0.708035387,0.79792833
3709,603.15625,0.71335359,0.7983198
3710,603.1875,0.716484077,0.798441
3711,603.21875,0.717175145,0.7969433
3712,603.25,0.7152957740000001,0.7947995
3713,603.28125,0.7109628509999999,0.7924448
3714,603.3125,0.7044662629999999,0.7897473
3715,603.34375,0.6960488779999999,0.7874367
3716,603.375,0.68605261,0.78011364
3717,603.40625,0.6746064279999999,0.765379
3718,603.4375,0.662393322,0.7518855
3719,603.46875,0.650855985,0.743474
3720,603.5,0.64145644,0.74121493
3721,603.53125,0.636094768,0.7424948
3722,603.5625,0.636851415,0.74553955
3723,603.59375,0.6443105379999999,0.7469141
3724,603.625,0.65780907,0.74942344
3725,603.65625,0.676845329,0.7553333
3726,603.6875,0.70085102,0.7636107
3727,603.71875,0.7279293809999999,0.77304685
3728,603.75,0.754663404,0.7800674
3729,603.78125,0.7791524790000001,0.78651166
3730,603.8125,0.800543625,0.79752874
3731,603.84375,0.8186711729999999,0.8082962
3732,603.875,0.8345414040000002,0.8262022
3733,603.90625,0.851328627,0.87592006
3734,603.9375,0.873960625,0.9330863
3735,603.96875,0.9065847060000001,0.97237104
3736,604.0,0.9522823970000001,1.000969
3737,604.03125,1.012932545,1.0283123
3738,604.0625,1.086319462,1.0597134
3739,604.09375,1.16310657,1.10133
3740,604.125,1.229193959,1.1549919
3741,604.15625,1.272662299,1.2013029
3742,604.1875,1.288631789,1.2312477
3743,604.21875,1.280043573,1.2333103
3744,604.25,1.25365853,1.2124529
3745,604.28125,1.215798219,1.1786584
3746,604.3125,1.170004889,1.1357241
3747,604.34375,1.117260745,1.0955812
3748,604.375,1.058288194,1.0380001
3749,604.40625,0.9950984799999999,0.9467345
3750,604.4375,0.931190744,0.8548007
3751,604.46875,0.871340993,0.79711455
3752,604.5,0.8203989220000001,0.7786017
3753,604.53125,0.780570401,0.7704353
3754,604.5625,0.7526709290000001,0.7651906
3755,604.59375,0.7359185140000002,0.7613886
3756,604.625,0.7278487390000001,0.7608929
3757,604.65625,0.725362898,0.7630446
3758,604.6875,0.725303093,0.7665957
3759,604.71875,0.7256873809999999,0.77124995
3760,604.75,0.726143196,0.77579224
3761,604.78125,0.727185731,0.7800028
3762,604.8125,0.729400261,0.78543776
3763,604.84375,0.733510925,0.79184514
3764,604.875,0.7405578719999999,0.79901844
3765,604.90625,0.7511505079999999,0.8062292
3766,604.9375,0.7645764890000001,0.81214476
3767,604.96875,0.7790721610000001,0.8189809
3768,605.0,0.792645917,0.8310113
3769,605.03125,0.803183082,0.8379423
3770,605.0625,0.8091954300000002,0.83188236
3771,605.09375,0.8103293009999999,0.82102793
3772,605.125,0.8070944990000001,0.81718284
3773,605.15625,0.8000180090000001,0.81362665
3774,605.1875,0.7892518840000001,0.80972636
3775,605.21875,0.774971262,0.8043141
3776,605.25,0.7577108479999999,0.79825944
3777,605.28125,0.738486471,0.79214704
3778,605.3125,0.718315923,0.7861993
3779,605.34375,0.6979832009999999,0.78029186
3780,605.375,0.67819544,0.7711409
3781,605.40625,0.65910172,0.7571264
3782,605.4375,0.641037796,0.74400836
3783,605.46875,0.6246851139999999,0.7367849
3784,605.5,0.610700342,0.73505914
3785,605.53125,0.599988717,0.7355304
3786,605.5625,0.593827283,0.7368492
3787,605.59375,0.5933648539999999,0.738748
3788,605.625,0.599012985,0.7408861
3789,605.65625,0.610714571,0.74453557
3790,605.6875,0.627759973,0.7511301
3791,605.71875,0.648407451,0.7576798
3792,605.75,0.670522367,0.765198
3793,605.78125,0.691396832,0.77288723
3794,605.8125,0.7087696090000001,0.78161305
3795,605.84375,0.7223479909999999,0.7914882
3796,605.875,0.734448434,0.8012697
3797,605.90625,0.7486343240000002,0.8096056
3798,605.9375,0.76776257,0.8233187
3799,605.96875,0.7927911800000002,0.8571528
3800,606.0,0.821917387,0.89208096
3801,606.03125,0.851772731,0.91770464
3802,606.0625,0.880109644,0.9366354
3803,606.09375,0.906690955,0.9529431
3804,606.125,0.931462478,0.9675921
3805,606.15625,0.952738709,0.98100394
3806,606.1875,0.967348842,0.99210286
3807,606.21875,0.9725795,0.99550116
3808,606.25,0.967728704,0.99143004
3809,606.28125,0.95362994,0.9840592
3810,606.3125,0.931704736,0.9757953
3811,606.34375,0.903556093,0.9556123
3812,606.375,0.8708997719999999,0.917603
3813,606.40625,0.8362477790000001,0.85800225
3814,606.4375,0.802298299,0.80043113
3815,606.46875,0.7713265140000001,0.7679507
3816,606.5,0.745588829,0.75401974
3817,606.53125,0.727504147,0.74794906
3818,606.5625,0.719146317,0.742728
3819,606.59375,0.7208727309999998,0.73989177
3820,606.625,0.730148642,0.7383069
3821,606.65625,0.7430621609999999,0.73874027
3822,606.6875,0.7561594119999999,0.7425338
3823,606.71875,0.7667111059999999,0.7491694
3824,606.75,0.773011621,0.74871725
3825,606.78125,0.7746185059999999,0.7503507
3826,606.8125,0.7716808729999999,0.753866
3827,606.84375,0.764452958,0.7581533
3828,606.875,0.753884854,0.7624706
3829,606.90625,0.7422896009999999,0.76589
3830,606.9375,0.732401574,0.76706475
3831,606.96875,0.725697355,0.7674205
3832,607.0,0.721712318,0.7671176
3833,607.03125,0.718607847,0.764513
3834,607.0625,0.7145395609999999,0.7596966
3835,607.09375,0.708578707,0.7540562
3836,607.125,0.700661407,0.74808335
3837,607.15625,0.691195992,0.74156964
3838,607.1875,0.680547971,0.734914
3839,607.21875,0.669002174,0.7286999
3840,607.25,0.6570159320000001,0.72157544
3841,607.28125,0.644965865,0.7141067
3842,607.3125,0.633031425,0.7076388
3843,607.34375,0.621386188,0.70212764
3844,607.375,0.610341819,0.6931212
3845,607.40625,0.599975252,0.67792606
3846,607.4375,0.590255431,0.6615361
3847,607.46875,0.581313351,0.65129477
3848,607.5,0.573494209,0.6465194
3849,607.53125,0.567078254,0.6435212
3850,607.5625,0.562229968,0.6417308
3851,607.59375,0.559177639,0.6420586
3852,607.625,0.558077969,0.6422184
3853,607.65625,0.558715793,0.6437384
3854,607.6875,0.560666742,0.64897734
3855,607.71875,0.563393437,0.6542384
3856,607.75,0.566357782,0.65779966
3857,607.78125,0.569127397,0.6603821
3858,607.8125,0.571521321,0.6650877
3859,607.84375,0.573528315,0.67371047
3860,607.875,0.575211457,0.6839606
3861,607.90625,0.576639521,0.69348747
3862,607.9375,0.577975521,0.70004183
3863,607.96875,0.579572601,0.70612663
3864,608.0,0.581859272,0.71111387
3865,608.03125,0.585006754,0.7128477
3866,608.0625,0.588814766,0.7033211
3867,608.09375,0.592999753,0.7033477
3868,608.125,0.597379371,0.70320624
3869,608.15625,0.601827378,0.7028716
3870,608.1875,0.606088517,0.70265436
3871,608.21875,0.609745462,0.7019643
3872,608.25,0.612386179,0.7010426
3873,608.28125,0.613763851,0.7004275
3874,608.3125,0.613814914,0.69996655
3875,608.34375,0.61256176,0.6990303
3876,608.375,0.6100446620000001,0.69463086
3877,608.40625,0.6063532620000001,0.6811139
3878,608.4375,0.601746269,0.66354823
3879,608.46875,0.59669225,0.6508493
3880,608.5,0.5917462929999999,0.6456917
3881,608.53125,0.587443195,0.646021
3882,608.5625,0.584242363,0.6480043
3883,608.59375,0.582310158,0.6487112
3884,608.625,0.581482106,0.6511015
3885,608.65625,0.581517512,0.65595204
3886,608.6875,0.58218343,0.6619837
3887,608.71875,0.583229649,0.6676181
3888,608.75,0.58445636,0.67301357
3889,608.78125,0.585712907,0.6766033
3890,608.8125,0.586855241,0.68078923
3891,608.84375,0.587758225,0.68816686
3892,608.875,0.588418465,0.6988902
3893,608.90625,0.589016061,0.70953494
3894,608.9375,0.589854499,0.7171555
3895,608.96875,0.5912444170000001,0.7235054
3896,609.0,0.593399232,0.7274868
